Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU-DRAIN	0	12/05/22	00:23:16	27.53	NaN	1322.00	203.61	339.95	2.31	32.28	1017.70	-0.73	2.75	90.72	29.00	375.77	9.96	9.89	9.93	0.4160	26.19	24.50
EQU	0	12/05/22	00:25:07	27.48	NaN	1344.60	207.64	336.91	2.29	32.19	1017.80	-0.82	2.77	92.34	29.00	373.32	9.96	9.90	9.94	0.4170	26.19	24.19
EQU	0	12/05/22	00:26:37	27.49	NaN	1369.00	212.06	335.12	2.27	32.10	1017.80	-0.81	2.77	91.56	29.00	371.34	9.96	9.90	9.95	0.4180	26.12	23.94
EQU	0	12/05/22	00:28:08	27.49	NaN	1364.80	211.27	334.41	2.27	32.07	1017.70	-1.04	2.74	91.28	29.00	369.52	9.96	9.90	9.95	0.4180	26.06	23.75
EQU	0	12/05/22	00:29:38	27.48	NaN	1363.00	210.89	336.50	2.28	32.01	1017.80	-1.12	2.74	92.00	29.00	368.68	9.96	9.90	9.95	0.4170	25.94	23.94
EQU	0	12/05/22	00:31:09	27.47	NaN	1359.50	210.32	343.58	2.33	32.04	1017.70	-0.75	2.72	82.89	29.00	369.42	9.96	9.90	9.94	0.4180	25.94	24.25
EQU	0	12/05/22	00:32:39	27.50	NaN	1348.20	208.27	350.45	2.39	32.10	1017.80	-0.58	2.75	94.55	29.00	372.45	9.96	9.90	9.93	0.4180	25.94	24.69
EQU	0	12/05/22	00:34:10	27.51	NaN	1340.00	206.83	354.12	2.42	32.17	1017.70	-0.95	2.74	90.66	29.00	373.43	9.96	9.90	9.93	0.4170	26.00	25.06
EQU	0	12/05/22	00:35:40	27.50	NaN	1340.30	206.94	357.70	2.44	32.25	1017.70	-0.36	2.73	87.75	29.00	373.98	9.96	9.90	9.93	0.4180	26.06	25.44
EQU	0	12/05/22	00:37:11	27.49	NaN	1344.40	207.75	358.70	2.45	32.32	1017.70	-0.99	2.72	90.66	29.00	373.32	9.96	9.90	9.92	0.4160	26.12	25.62
EQU	0	12/05/22	00:38:41	27.48	NaN	1333.60	205.82	359.25	2.46	32.38	1017.70	-0.61	2.71	89.72	29.00	371.05	9.96	9.90	9.92	0.4170	26.19	25.81
EQU	0	12/05/22	00:40:12	27.48	NaN	1338.30	206.69	357.12	2.44	32.40	1017.70	-1.07	2.72	91.05	29.00	362.17	9.96	9.90	9.92	0.4160	26.25	25.56
EQU	0	12/05/22	00:41:42	27.45	NaN	1356.90	210.10	349.91	2.39	32.39	1017.60	-0.77	2.74	90.61	29.00	353.29	9.96	9.89	9.93	0.4170	26.25	25.06
EQU	0	12/05/22	00:43:13	27.42	NaN	1366.60	211.81	346.25	2.36	32.34	1017.70	-0.68	2.72	90.89	29.00	350.68	9.96	9.89	9.94	0.4170	26.25	24.87
EQU	0	12/05/22	00:44:43	27.41	NaN	1377.00	213.73	343.33	2.33	32.29	1017.60	-1.06	2.70	91.56	29.00	349.99	9.96	9.89	9.94	0.4180	26.25	24.81
EQU	0	12/05/22	00:46:14	27.39	NaN	1367.30	211.89	340.66	2.31	32.26	1017.70	-0.87	2.73	89.39	29.00	348.61	9.96	9.89	9.95	0.4180	26.19	24.44
EQU	0	12/05/22	00:47:44	27.37	NaN	1368.20	211.96	336.25	2.28	32.15	1017.70	-1.08	2.71	94.61	29.00	346.70	9.96	9.89	9.95	0.4170	26.12	24.06
EQU	0	12/05/22	00:49:15	27.38	NaN	1378.90	213.92	337.91	2.29	32.15	1017.80	-0.84	2.73	93.81	29.00	345.61	9.96	9.89	9.95	0.4180	26.06	24.06
EQU	0	12/05/22	00:50:45	27.37	NaN	1416.30	220.87	341.83	2.32	32.15	1017.80	-0.70	2.73	91.44	29.00	345.63	9.96	9.89	9.94	0.4180	26.00	24.31
EQU	0	12/05/22	00:52:16	27.36	NaN	1420.50	221.71	349.04	2.38	32.20	1017.80	-0.62	2.67	90.55	29.00	352.88	9.96	9.89	9.94	0.4180	26.00	24.81
EQU-DRAIN	0	12/05/22	00:53:46	27.37	NaN	1404.80	218.83	352.91	2.41	32.26	1017.80	-0.70	2.63	90.39	29.00	360.36	9.96	9.89	9.93	0.4170	26.00	25.25
EQU	0	12/05/22	00:55:38	27.37	NaN	1377.90	213.88	356.33	2.43	32.32	1017.80	-0.70	2.63	90.61	29.00	369.22	9.96	9.89	9.92	0.4170	26.06	25.62
EQU	0	12/05/22	00:57:08	27.39	NaN	1364.20	211.41	356.37	2.43	32.39	1017.80	-1.08	2.64	89.39	29.00	370.11	9.96	9.89	9.91	0.4160	26.12	25.81
STD1	0	12/05/22	01:01:55	27.37	0.00	-50.78	-6.84	12.04	0.07	32.53	1017.80	-0.78	2.68	66.31	29.00	371.01	9.96	9.89	9.90	0.4160	26.31	25.87
STD1	0	12/05/22	01:03:22	27.34	0.00	-51.00	-6.86	10.29	0.06	32.46	1017.70	-1.42	2.68	66.22	29.00	370.64	9.96	9.88	9.93	0.4160	26.31	25.50
STD1	0	12/05/22	01:04:49	27.30	0.00	-51.12	-6.88	8.96	0.05	32.48	1017.80	-0.81	2.72	66.36	29.00	370.42	9.96	9.89	9.94	0.4160	26.25	25.06
STD2	0	12/05/22	01:09:35	27.29	608.37	2973.70	586.50	10.37	0.06	32.26	1017.80	-0.64	2.70	67.84	29.00	357.62	9.96	9.90	9.95	0.4180	26.06	24.44
STD2	0	12/05/22	01:11:02	27.29	608.37	2976.50	587.23	12.87	0.08	32.20	1017.80	-1.32	2.69	66.91	29.00	355.93	9.96	9.90	9.95	0.4180	26.06	24.31
STD2	0	12/05/22	01:12:28	27.26	608.37	2975.60	586.89	13.42	0.08	32.19	1017.80	-1.17	2.70	66.68	29.00	354.90	9.96	9.90	9.94	0.4170	26.00	24.50
STD3	0	12/05/22	01:17:15	27.30	1514.51	4951.90	1311.90	10.87	0.07	32.42	1017.60	-0.66	2.73	66.86	29.00	364.67	9.96	9.90	9.93	0.4170	26.06	25.75
STD3	0	12/05/22	01:18:41	27.31	1514.51	4940.10	1306.90	12.75	0.08	32.49	1017.70	-1.00	2.72	66.49	29.00	366.51	9.96	9.90	9.93	0.4170	26.12	25.94
STD3	0	12/05/22	01:20:08	27.34	1514.51	4964.20	1317.80	12.83	0.08	32.54	1017.70	-0.67	2.73	66.54	29.00	367.99	9.96	9.90	9.93	0.4170	26.19	26.06
ATM-DRAIN	0	12/05/22	01:24:55	27.25	NaN	1999.20	340.98	689.79	5.25	32.54	1017.60	-1.05	2.73	96.62	29.00	370.71	9.96	9.90	9.94	0.4170	26.31	25.37
ATM	0	12/05/22	01:26:43	27.24	NaN	2007.30	342.73	682.87	5.18	32.51	1017.50	-0.67	2.74	96.50	29.00	369.19	9.96	9.90	9.94	0.4170	26.25	24.94
ATM	0	12/05/22	01:28:09	27.22	NaN	1998.40	340.66	672.66	5.09	32.44	1017.50	-1.11	2.66	96.27	29.00	369.92	9.96	9.90	9.95	0.4170	26.19	24.81
EQU	0	12/05/22	01:33:31	27.24	NaN	1444.30	226.29	343.70	2.34	32.29	1017.60	-1.06	2.55	89.56	29.00	371.92	9.96	9.90	9.94	0.4170	25.94	24.50
EQU	0	12/05/22	01:35:01	27.20	NaN	1436.10	224.75	342.41	2.33	32.26	1017.50	-1.28	2.65	92.85	29.00	372.43	9.96	9.90	9.94	0.4180	25.94	24.69
EQU	0	12/05/22	01:36:32	27.23	NaN	1415.60	220.97	348.00	2.37	32.35	1017.50	-0.74	2.70	92.68	29.00	371.70	9.96	9.90	9.94	0.4170	25.94	25.12
EQU	0	12/05/22	01:38:02	27.21	NaN	1418.60	221.61	351.75	2.40	32.45	1017.50	-0.56	2.67	90.72	29.00	371.69	9.96	9.90	9.94	0.4190	25.94	25.44
EQU	0	12/05/22	01:39:33	27.22	NaN	1409.40	219.88	352.87	2.41	32.45	1017.60	-0.37	2.71	90.72	29.00	370.09	9.96	9.90	9.93	0.4170	26.00	25.69
EQU	0	12/05/22	01:41:03	27.22	NaN	1429.50	223.71	354.66	2.42	32.56	1017.60	-0.40	2.63	90.28	29.00	371.03	9.96	9.90	9.92	0.4170	26.06	25.94
EQU	0	12/05/22	01:42:34	27.18	NaN	1418.80	221.77	355.12	2.43	32.62	1017.60	-0.28	2.70	90.61	29.00	373.58	9.96	9.90	9.92	0.4170	26.12	26.06
EQU	0	12/05/22	01:44:04	27.18	NaN	1407.00	219.61	353.83	2.42	32.67	1017.50	-0.60	2.73	90.66	29.00	374.39	9.96	9.90	9.91	0.4160	26.19	26.12
EQU	0	12/05/22	01:45:35	27.19	NaN	1402.50	218.74	348.12	2.37	32.64	1017.50	-0.68	2.72	90.72	29.00	375.66	9.96	9.89	9.93	0.4170	26.25	25.75
EQU	0	12/05/22	01:47:05	27.17	NaN	1401.20	218.43	340.29	2.31	32.59	1017.60	-0.70	2.72	93.87	29.00	376.32	9.96	9.90	9.94	0.4170	26.25	25.12
EQU	0	12/05/22	01:48:36	27.18	NaN	1400.90	218.34	335.83	2.28	32.57	1017.60	-1.29	2.73	97.37	29.00	377.97	9.96	9.90	9.94	0.4170	26.19	24.87
EQU	0	12/05/22	01:50:06	27.23	NaN	1419.00	221.67	333.37	2.26	32.52	1017.70	-1.25	2.73	90.28	29.00	371.21	9.96	9.90	9.95	0.4180	26.12	24.75
EQU	0	12/05/22	01:51:37	27.26	NaN	1457.50	228.89	328.45	2.22	32.47	1017.60	-0.83	2.67	92.57	29.00	365.80	9.96	9.90	9.95	0.4180	26.06	24.56
EQU	0	12/05/22	01:53:07	27.31	NaN	1490.40	235.06	330.25	2.24	32.38	1017.70	-0.93	2.69	91.61	29.00	360.07	9.96	9.89	9.95	0.4180	26.06	24.37
EQU-DRAIN	0	12/05/22	01:54:38	27.27	NaN	1516.00	239.96	330.87	2.24	32.37	1017.70	-0.49	2.70	95.18	29.00	359.35	9.96	9.89	9.94	0.4180	25.94	24.44
EQU	0	12/05/22	01:56:29	27.20	NaN	1473.90	231.87	339.00	2.30	32.33	1017.70	-1.58	2.63	94.78	29.00	357.02	9.96	9.89	9.94	0.4170	25.94	24.75
EQU	0	12/05/22	01:58:00	27.23	NaN	1458.60	229.01	345.08	2.35	32.38	1017.80	-0.64	2.62	91.67	29.00	354.34	9.96	9.89	9.94	0.4170	25.94	25.19
EQU	0	12/05/22	01:59:31	27.25	NaN	1468.80	230.96	351.75	2.40	32.40	1017.80	-0.28	2.60	89.12	29.00	352.44	9.96	9.52	9.93	0.4170	25.94	25.44
EQU	0	12/05/22	02:01:01	27.28	NaN	1468.50	230.96	351.12	2.39	32.47	1017.80	-0.43	2.62	92.51	29.00	351.09	9.96	9.79	9.93	0.4170	26.00	25.69
EQU	0	12/05/22	02:02:32	27.30	NaN	1483.10	233.75	349.25	2.38	32.52	1017.90	-0.83	2.61	87.97	29.00	349.89	9.96	9.87	9.92	0.4180	26.06	25.87
EQU	0	12/05/22	02:04:02	27.30	NaN	1487.00	234.53	348.41	2.37	32.55	1017.90	-0.80	2.63	92.34	29.00	349.52	9.96	9.88	9.92	0.4160	26.12	25.94
EQU	0	12/05/22	02:05:33	27.31	NaN	1511.00	239.21	345.79	2.36	32.66	1017.80	-0.20	2.63	92.00	29.00	349.01	9.96	9.88	9.91	0.4160	26.19	26.12
EQU	0	12/05/22	02:07:03	27.32	NaN	1517.10	240.38	345.08	2.35	32.64	1017.90	-0.76	2.69	90.44	29.00	348.93	9.96	9.88	9.91	0.4160	26.19	25.87
EQU	0	12/05/22	02:08:33	27.29	NaN	1507.10	238.42	335.50	2.28	32.65	1017.90	-0.77	2.69	89.61	29.00	348.99	9.96	9.88	9.93	0.4170	26.19	25.44
EQU	0	12/05/22	02:10:04	27.27	NaN	1497.10	236.45	326.37	2.21	32.61	1017.90	-0.62	1.73	93.30	29.00	349.35	9.96	9.89	9.94	0.4160	26.19	25.12
EQU	0	12/05/22	02:11:34	27.20	NaN	1493.50	235.73	323.75	2.19	32.59	1018.00	-0.58	1.89	90.72	29.00	349.67	9.96	9.89	9.94	0.4170	26.12	24.81
EQU	0	12/05/22	02:13:05	27.10	NaN	1487.90	234.61	324.00	2.19	32.50	1017.90	-0.99	2.17	93.81	29.00	349.97	9.96	9.89	9.94	0.4170	26.06	24.62
EQU	0	12/05/22	02:14:36	27.03	NaN	1455.80	228.45	324.62	2.19	32.45	1017.90	-0.87	1.98	92.17	29.00	350.29	9.96	9.89	9.94	0.4170	26.06	24.44
EQU	0	12/05/22	02:16:06	26.94	NaN	1437.50	224.97	327.45	2.22	32.43	1018.00	-0.82	1.99	91.72	29.00	350.26	9.96	9.89	9.94	0.4160	26.00	24.44
EQU	0	12/05/22	02:17:37	26.96	NaN	1430.80	223.71	336.54	2.28	32.38	1017.90	-1.89	1.94	95.70	29.00	350.46	9.96	9.89	9.94	0.4170	25.94	24.75
EQU	0	12/05/22	02:19:07	27.02	NaN	1438.80	225.30	341.79	2.32	32.47	1017.90	-0.70	2.10	89.34	29.00	350.99	9.96	9.89	9.93	0.4160	25.94	25.19
EQU	0	12/05/22	02:20:38	27.03	NaN	1437.30	225.03	345.58	2.35	32.51	1018.00	-0.68	2.09	90.61	29.00	351.66	9.96	9.89	9.93	0.4170	26.00	25.50
EQU	0	12/05/22	02:22:08	27.04	NaN	1447.20	226.94	346.83	2.36	32.58	1018.00	-0.72	2.14	89.89	29.00	363.02	9.96	9.89	9.92	0.4160	26.06	25.69
EQU	0	12/05/22	02:23:39	27.01	NaN	1462.40	230.00	346.45	2.36	32.82	1018.00	-0.97	1.57	91.28	29.00	371.54	9.96	9.89	9.92	0.4160	26.06	25.37
EQU-DRAIN	0	12/05/22	02:25:10	27.01	NaN	1465.70	230.81	347.50	2.37	33.06	1018.00	-0.60	2.06	90.83	29.00	379.67	9.96	9.89	9.92	0.4160	26.12	25.62
EQU	0	12/05/22	02:27:00	27.06	NaN	1496.90	236.97	344.37	2.35	33.33	1018.00	-0.35	2.18	89.61	29.00	375.49	9.96	9.89	9.91	0.4160	26.19	25.56
EQU	0	12/05/22	02:28:31	27.05	NaN	1512.10	240.06	342.50	2.34	33.53	1018.00	-0.53	2.05	92.34	29.00	371.96	9.96	9.90	9.92	0.4160	26.31	25.06
EQU	0	12/05/22	02:30:01	27.04	NaN	1526.30	242.94	336.29	2.29	33.72	1018.00	-0.16	2.07	92.34	29.00	368.09	9.96	9.90	9.94	0.4160	26.31	24.56
EQU	0	12/05/22	02:31:32	27.03	NaN	1548.90	247.45	333.50	2.27	33.90	1018.10	0.65	2.14	92.28	29.00	368.78	9.96	9.90	9.94	0.4170	26.31	24.31
EQU	0	12/05/22	02:33:02	27.01	NaN	1569.80	251.70	330.16	2.25	34.09	1018.10	-0.13	1.86	93.75	29.00	373.34	9.96	9.90	9.95	0.4170	26.31	24.12
EQU	0	12/05/22	02:34:33	27.02	NaN	1579.40	253.74	329.12	2.24	34.26	1018.00	-0.42	2.18	90.66	29.00	379.57	9.96	9.90	9.95	0.4170	26.25	23.87
EQU	0	12/05/22	02:36:03	27.02	NaN	1587.60	255.51	326.91	2.23	34.47	1018.10	0.43	1.80	86.35	29.00	379.46	9.96	9.90	9.95	0.4170	26.25	23.94
EQU	0	12/05/22	02:37:34	26.99	NaN	1588.30	255.79	326.12	2.22	34.64	1018.10	-0.39	1.95	93.13	29.00	380.42	9.96	9.90	9.94	0.4170	26.25	24.31
EQU	0	12/05/22	02:39:04	27.07	NaN	1595.50	257.34	328.08	2.24	34.82	1018.20	-0.90	1.59	92.28	29.00	382.06	9.96	9.90	9.94	0.4160	26.19	24.75
EQU	0	12/05/22	02:40:35	27.00	NaN	1602.00	258.81	329.00	2.25	34.99	1018.10	-0.23	1.96	91.50	29.00	382.99	9.96	9.90	9.94	0.4170	26.19	25.19
EQU	0	12/05/22	02:42:05	26.99	NaN	1604.60	259.47	330.29	2.26	35.17	1018.10	-0.55	1.85	91.22	29.00	380.85	9.96	9.90	9.94	0.4160	26.25	25.44
EQU	0	12/05/22	02:43:36	27.02	NaN	1608.40	260.38	331.00	2.26	35.36	1018.10	-0.22	2.33	92.85	29.00	382.17	9.96	9.90	9.94	0.4170	26.31	25.56
EQU	0	12/05/22	02:45:06	27.06	NaN	1618.10	262.49	330.58	2.26	35.55	1018.10	-0.60	1.86	91.56	29.00	384.03	9.96	9.90	9.93	0.4160	26.37	25.69
EQU	0	12/05/22	02:46:37	27.04	NaN	1623.30	263.70	330.75	2.26	35.73	1018.10	-0.46	2.62	91.89	29.00	388.58	9.96	9.90	9.93	0.4160	26.44	25.81
EQU	0	12/05/22	02:48:07	27.05	NaN	1620.20	263.24	329.50	2.26	35.91	1018.00	-0.36	2.16	96.27	29.00	372.11	9.96	9.90	9.93	0.4160	26.44	25.87
EQU	0	12/05/22	02:49:38	27.08	NaN	1629.80	265.32	327.00	2.24	36.08	1018.00	-0.70	1.48	91.39	29.00	351.17	9.96	9.90	9.93	0.4160	26.50	25.50
EQU	0	12/05/22	02:51:08	27.03	NaN	1639.00	267.30	324.00	2.22	36.25	1018.00	-0.56	1.72	92.73	29.00	334.14	9.96	9.90	9.94	0.4160	26.56	24.94
EQU	0	12/05/22	02:52:39	26.98	NaN	1642.30	268.10	321.58	2.20	36.38	1018.00	-0.17	1.86	90.50	29.00	331.06	9.96	9.90	9.95	0.4150	26.56	24.56
EQU	0	12/05/22	02:54:10	27.01	NaN	1636.30	267.04	320.91	2.20	36.58	1018.10	-0.43	1.77	91.17	29.00	331.58	9.96	9.90	9.95	0.4160	26.50	24.37
EQU-DRAIN	0	12/05/22	02:55:40	27.00	NaN	1645.40	268.98	319.50	2.19	36.71	1018.10	-0.61	2.15	91.00	29.00	313.62	9.96	9.90	9.95	0.4160	26.50	24.12
EQU	0	12/05/22	02:57:31	27.01	NaN	1647.90	269.64	316.16	2.16	36.87	1018.00	-0.64	2.23	91.78	29.00	277.10	9.96	9.90	9.95	0.4160	26.44	24.06
EQU	0	12/05/22	02:59:01	26.99	NaN	1647.20	269.60	316.62	2.17	36.99	1018.10	0.04	2.21	85.75	29.00	258.23	9.96	9.90	9.95	0.4160	26.44	24.37
EQU	0	12/05/22	03:00:32	27.02	NaN	1644.00	269.05	319.41	2.19	37.13	1018.10	-0.58	1.46	91.22	29.00	262.41	9.96	9.90	9.95	0.4170	26.37	24.87
EQU	0	12/05/22	03:02:02	27.03	NaN	1643.00	268.93	321.25	2.20	37.22	1018.10	-0.81	2.31	91.89	29.00	244.87	9.96	9.90	9.94	0.4160	26.44	25.31
EQU	0	12/05/22	03:03:33	27.09	NaN	1644.90	269.44	321.45	2.21	37.37	1018.20	-0.46	2.33	90.94	29.00	240.05	9.96	9.90	9.94	0.4160	26.44	25.50
ATM	0	12/05/22	03:08:20	27.07	NaN	1950.70	335.61	648.87	4.95	37.78	1018.10	-0.50	1.83	98.48	29.00	244.94	9.96	9.90	9.93	0.4160	26.56	25.87
ATM	0	12/05/22	03:09:47	27.11	NaN	1959.10	337.63	652.75	4.99	37.88	1018.10	-0.73	1.28	98.25	29.00	235.40	9.96	9.90	9.93	0.4150	26.62	25.87
ATM	0	12/05/22	03:11:13	27.10	NaN	1960.50	338.09	648.00	4.95	38.01	1018.00	-0.76	1.85	97.96	29.00	257.26	9.96	9.90	9.94	0.4160	26.69	25.44
EQU	0	12/05/22	03:16:36	26.90	NaN	1589.00	259.00	319.62	2.20	38.34	1018.10	-1.30	1.59	88.30	29.00	282.23	9.96	9.91	9.95	0.4160	26.62	24.31
EQU	0	12/05/22	03:18:06	26.81	NaN	1545.00	250.31	316.75	2.18	38.42	1018.00	-0.34	1.11	93.30	29.00	323.31	9.96	9.91	9.95	0.4160	26.56	24.12
EQU	0	12/05/22	03:19:37	26.70	NaN	1481.60	237.96	316.12	2.17	38.53	1018.10	-0.94	1.40	90.61	29.00	329.67	9.96	9.91	9.95	0.4160	26.50	24.25
EQU	0	12/05/22	03:21:07	26.70	NaN	1382.10	218.92	317.16	2.18	38.60	1018.20	-0.16	1.57	89.45	29.00	336.85	9.96	9.90	9.95	0.4160	26.44	24.69
EQU	0	12/05/22	03:22:38	26.76	NaN	1284.80	200.90	318.66	2.19	38.70	1018.10	-0.31	1.26	90.83	29.00	295.76	9.96	9.91	9.95	0.4170	26.44	25.12
EQU	0	12/05/22	03:24:08	26.68	NaN	1226.60	190.32	319.87	2.20	38.76	1018.20	-0.96	1.23	91.95	29.00	260.35	9.96	9.91	9.94	0.4160	26.50	25.44
EQU-DRAIN	0	12/05/22	03:25:39	26.66	NaN	1180.30	182.05	321.12	2.21	38.85	1018.30	-0.96	1.00	91.78	29.00	252.46	9.96	9.91	9.94	0.4160	26.50	25.62
EQU	0	12/05/22	03:27:30	26.85	NaN	1158.10	178.16	320.91	2.21	38.93	1018.30	-0.48	1.29	91.50	29.00	250.83	9.96	9.90	9.94	0.4160	26.56	25.75
EQU	0	12/05/22	03:29:01	26.90	NaN	1167.50	179.88	321.75	2.22	39.03	1018.30	-0.93	1.06	89.83	29.00	257.57	9.96	9.90	9.94	0.4140	26.62	25.87
EQU	0	12/05/22	03:30:31	26.91	NaN	1186.10	183.26	322.12	2.22	39.13	1018.30	-0.72	1.21	90.17	29.00	257.74	9.96	9.90	9.93	0.4150	26.62	26.00
EQU	0	12/05/22	03:32:02	26.96	NaN	1172.70	180.90	321.87	2.22	39.15	1018.20	0.07	1.59	88.02	29.00	255.08	9.96	9.90	9.93	0.4150	26.69	25.87
EQU	0	12/05/22	03:33:32	26.91	NaN	1150.60	177.02	320.70	2.21	39.24	1018.20	-0.20	1.54	91.89	29.00	249.73	9.96	9.90	9.94	0.4160	26.69	25.31
EQU	0	12/05/22	03:35:03	26.81	NaN	1129.00	173.21	319.08	2.20	39.22	1018.20	-3.04	0.13	90.28	29.00	257.26	9.96	9.90	9.94	0.4160	26.69	24.81
EQU	0	12/05/22	03:36:33	26.75	NaN	1164.90	179.58	318.62	2.20	39.29	1018.20	-2.90	0.27	89.67	29.00	261.19	9.96	9.90	9.95	0.4160	26.69	24.56
EQU	0	12/05/22	03:38:03	26.79	NaN	1154.00	177.65	319.83	2.21	39.31	1018.30	-0.22	1.35	89.94	29.00	271.92	9.96	9.90	9.95	0.4160	26.69	24.31
EQU	0	12/05/22	03:39:34	26.90	NaN	1132.80	173.91	320.33	2.21	39.34	1018.30	0.35	0.93	88.79	29.00	263.62	9.96	9.90	9.95	0.4160	26.62	24.06
EQU	0	12/05/22	03:41:05	26.93	NaN	1102.40	168.58	320.75	2.21	39.35	1018.30	-0.46	1.34	90.44	29.00	255.44	9.96	9.90	9.95	0.4160	26.56	24.25
EQU	0	12/05/22	03:42:35	26.90	NaN	1094.50	167.25	322.54	2.23	39.42	1018.30	-0.37	1.14	95.47	29.00	228.92	9.96	9.90	9.95	0.4150	26.56	24.56
EQU	0	12/05/22	03:44:06	26.87	NaN	1093.10	167.03	324.50	2.24	39.47	1018.30	-1.07	0.85	90.61	29.00	272.09	9.96	9.90	9.95	0.4160	26.56	25.00
EQU	0	12/05/22	03:45:36	26.82	NaN	1100.00	168.23	325.75	2.25	39.46	1018.30	-0.58	1.12	90.22	29.00	322.49	9.96	9.90	9.94	0.4160	26.50	25.44
EQU	0	12/05/22	03:47:07	26.86	NaN	1118.80	171.58	325.75	2.25	39.51	1018.20	2.10	2.56	96.91	29.00	374.22	9.96	9.90	9.94	0.4160	26.56	25.62
EQU	0	12/05/22	03:48:37	26.86	NaN	1124.50	172.57	326.79	2.26	39.54	1018.30	0.21	2.71	88.19	29.00	366.38	9.96	9.90	9.94	0.4150	26.56	25.75
EQU	0	12/05/22	03:50:08	26.58	NaN	1125.40	172.75	327.16	2.26	39.56	1018.30	-0.15	2.72	91.95	29.00	353.68	9.96	9.90	9.93	0.4160	26.62	25.87
EQU	0	12/05/22	03:51:38	26.60	NaN	1140.10	175.37	327.58	2.27	39.62	1018.30	-0.75	2.77	90.44	29.00	334.75	9.96	9.90	9.93	0.4160	26.69	25.94
EQU	0	12/05/22	03:53:09	26.66	NaN	1181.20	182.71	328.66	2.28	39.65	1018.20	-0.31	2.74	91.72	29.00	322.39	9.96	9.90	9.93	0.4150	26.69	25.94
EQU	0	12/05/22	03:54:39	26.61	NaN	1201.20	186.29	328.66	2.28	39.67	1018.30	-0.38	2.75	92.28	29.00	313.55	9.96	9.89	9.93	0.4150	26.75	25.62
EQU-DRAIN	0	12/05/22	03:56:10	26.66	NaN	1206.60	187.28	328.37	2.27	39.72	1018.30	-0.36	2.75	89.45	29.00	312.47	9.96	9.90	9.94	0.4160	26.75	24.94
