Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
STD1	0	11/05/22	16:51:59	26.76	0.00	-50.62	-6.79	9.54	0.06	32.37	1021.40	-0.75	2.48	66.26	30.00	351.71	9.96	9.84	9.94	0.4160	26.37	24.25
STD2	0	11/05/22	16:56:45	26.83	608.37	2985.50	586.91	11.58	0.07	32.26	1021.40	-1.05	2.51	67.75	30.00	355.25	9.96	9.88	9.94	0.4170	26.31	24.19
STD2	0	11/05/22	16:58:12	26.84	608.37	2985.80	586.89	13.92	0.08	32.20	1021.40	-1.02	2.49	66.45	30.00	372.69	9.96	9.87	9.94	0.4160	26.25	24.12
STD2	0	11/05/22	16:59:39	26.86	608.37	2982.10	585.71	14.25	0.09	32.13	1021.30	-0.79	2.51	66.59	30.00	372.06	9.96	9.87	9.94	0.4170	26.19	24.12
STD3	0	11/05/22	17:04:25	26.79	1514.51	4975.00	1312.20	11.00	0.07	31.98	1021.40	-1.01	2.50	66.59	30.00	373.23	9.96	9.88	9.94	0.4170	26.06	23.94
STD3	0	11/05/22	17:05:52	26.75	1514.51	4969.60	1309.80	12.83	0.08	31.99	1021.40	-1.01	2.50	66.77	30.00	378.83	9.96	9.23	9.94	0.4160	26.00	24.00
STD3	0	11/05/22	17:07:18	26.76	1514.51	4986.60	1317.40	13.12	0.08	31.95	1021.30	-0.87	2.50	66.40	30.00	381.27	9.96	9.82	9.93	0.4180	26.00	24.12
ATM	0	11/05/22	17:12:04	26.73	NaN	2029.40	345.42	775.00	6.01	31.80	1021.30	-1.26	2.48	95.35	30.00	376.18	9.96	9.86	9.94	0.4180	25.87	23.87
ATM	0	11/05/22	17:13:32	26.80	NaN	2037.10	347.09	766.29	5.93	31.75	1021.20	-0.23	2.46	95.47	30.00	374.99	9.96	9.84	9.94	0.4180	25.87	23.75
ATM	0	11/05/22	17:14:59	26.77	NaN	2055.30	351.12	766.83	5.93	31.72	1021.30	-0.85	2.50	95.35	30.00	372.50	9.96	9.86	9.94	0.4180	25.81	23.69
EQU-DRAIN	0	11/05/22	17:20:21	27.12	NaN	1223.30	184.78	391.16	2.69	31.53	1021.20	-1.31	2.47	91.11	30.00	360.11	9.96	9.87	9.94	0.4180	25.69	23.69
EQU	0	11/05/22	17:22:13	27.09	NaN	1186.50	178.33	384.33	2.63	31.50	1021.20	-1.63	2.48	92.06	30.00	358.61	9.96	9.87	9.94	0.4190	25.62	23.50
EQU	0	11/05/22	17:23:43	27.21	NaN	1166.50	174.86	388.16	2.66	31.49	1021.20	-0.99	2.48	90.33	30.00	357.53	9.96	9.87	9.94	0.4190	25.62	23.50
EQU	0	11/05/22	17:25:13	27.20	NaN	1148.40	171.73	384.70	2.64	31.44	1021.10	-1.68	2.46	94.21	30.00	354.91	9.95	9.87	9.94	0.4190	25.56	23.50
EQU	0	11/05/22	17:26:43	27.34	NaN	1140.90	170.42	385.91	2.64	31.42	1021.20	-1.50	2.46	91.95	30.00	354.22	9.95	9.87	9.94	0.4200	25.56	23.50
EQU	0	11/05/22	17:28:14	27.19	NaN	1118.00	166.52	384.91	2.64	31.42	1021.10	-1.29	2.47	92.40	30.00	353.19	9.95	9.86	9.94	0.4200	25.56	23.50
EQU	0	11/05/22	17:29:45	27.15	NaN	1147.30	171.53	384.62	2.63	31.40	1021.00	-1.12	2.47	90.00	30.00	352.58	9.95	9.87	9.94	0.4190	25.50	23.37
EQU	0	11/05/22	17:31:16	27.15	NaN	1140.20	170.29	386.66	2.65	31.36	1021.00	-1.23	2.47	91.05	30.00	351.72	9.95	9.87	9.94	0.4190	25.50	23.44
EQU	0	11/05/22	17:32:48	27.08	NaN	1147.20	171.47	387.87	2.66	31.29	1020.90	-1.38	2.47	87.86	30.00	351.87	9.95	9.87	9.94	0.4200	25.44	23.56
EQU	0	11/05/22	17:34:19	27.14	NaN	1136.60	169.65	387.66	2.66	31.33	1021.00	-1.14	2.60	90.94	30.00	353.45	9.95	9.87	9.94	0.4200	25.44	23.62
EQU	0	11/05/22	17:35:50	27.17	NaN	1110.80	165.22	388.45	2.66	31.28	1021.10	-3.18	0.74	91.05	30.00	354.53	9.95	9.87	9.94	0.4190	25.37	23.44
EQU	0	11/05/22	17:37:21	27.15	NaN	1167.60	175.00	385.45	2.64	31.27	1020.80	-2.52	2.56	91.44	30.00	355.05	9.95	9.88	9.94	0.4200	25.31	23.75
EQU	0	11/05/22	17:38:52	27.20	NaN	1133.00	169.02	381.75	2.61	31.25	1020.90	-1.12	2.63	94.61	30.00	356.08	9.95	9.88	9.94	0.4200	25.31	23.75
EQU	0	11/05/22	17:40:23	26.99	NaN	1194.70	179.75	380.70	2.61	31.35	1020.70	-1.91	2.62	118.84	30.00	356.12	9.95	9.88	9.94	0.4200	25.31	23.75
EQU	0	11/05/22	17:41:55	27.00	NaN	1235.50	186.86	382.95	2.62	31.30	1020.80	-1.21	2.64	93.64	30.00	355.30	9.95	9.88	9.94	0.4200	25.31	23.81
EQU	0	11/05/22	17:43:26	27.07	NaN	1267.30	192.55	380.54	2.60	31.32	1020.60	-1.18	2.63	91.84	30.00	353.73	9.95	9.88	9.94	0.4200	25.25	23.75
EQU	0	11/05/22	17:44:57	27.15	NaN	1309.80	200.10	377.25	2.58	31.30	1020.60	-1.17	2.64	92.68	30.00	353.39	9.95	9.88	9.94	0.4200	25.25	23.75
EQU	0	11/05/22	17:46:28	27.11	NaN	1344.20	206.32	372.70	2.54	31.26	1020.60	-1.25	2.63	89.06	30.00	353.89	9.95	9.88	9.94	0.4210	25.19	23.75
EQU-DRAIN	0	11/05/22	17:47:59	27.08	NaN	1402.00	216.94	370.33	2.53	31.30	1020.50	-1.29	2.63	94.89	30.00	354.07	9.95	9.88	9.95	0.4210	25.12	23.81
EQU	0	11/05/22	17:49:51	27.04	NaN	1492.10	233.79	370.16	2.52	31.28	1020.60	-1.16	2.63	92.68	30.00	354.54	9.95	9.88	9.94	0.4210	25.12	23.81
EQU	0	11/05/22	17:51:22	27.03	NaN	1566.40	248.05	373.83	2.55	31.27	1020.50	-1.41	2.60	92.79	30.00	355.65	9.95	9.88	9.94	0.4220	25.12	23.81
EQU	0	11/05/22	17:52:52	27.01	NaN	1602.50	255.10	378.70	2.59	31.27	1020.50	-1.16	2.62	92.57	30.00	353.67	9.95	9.87	9.94	0.4210	25.12	23.75
EQU	0	11/05/22	17:54:22	27.00	NaN	1650.20	264.55	379.33	2.59	31.26	1020.40	-1.41	2.61	92.45	30.00	352.63	9.95	9.87	9.94	0.4210	25.12	23.69
EQU	0	11/05/22	17:55:52	27.00	NaN	1686.10	271.66	379.33	2.59	31.23	1020.50	-1.16	2.39	93.36	30.00	351.90	9.95	9.87	9.94	0.4210	25.12	23.62
EQU	0	11/05/22	17:57:22	27.01	NaN	1723.70	279.27	379.91	2.60	31.23	1020.50	-1.14	2.09	92.57	30.00	350.14	9.95	9.87	9.94	0.4200	25.12	23.62
EQU	0	11/05/22	17:58:53	27.01	NaN	1730.00	280.58	379.33	2.59	31.25	1020.40	-1.31	2.13	93.07	30.00	350.60	9.95	9.87	9.94	0.4210	25.12	23.69
EQU	0	11/05/22	18:00:24	27.00	NaN	1760.40	286.80	377.50	2.58	31.25	1020.40	-0.72	2.63	87.81	30.00	350.49	9.95	9.87	9.95	0.4210	25.12	23.69
EQU	0	11/05/22	18:01:53	26.91	NaN	1805.70	296.11	376.33	2.57	31.22	1020.40	-1.23	2.36	93.02	30.00	356.80	9.95	9.87	9.95	0.4200	25.06	23.62
EQU	0	11/05/22	18:03:23	26.78	NaN	1901.00	316.20	378.91	2.59	31.19	1020.40	-0.74	2.58	90.28	30.00	361.73	9.95	9.87	9.95	0.4210	25.06	23.69
EQU	0	11/05/22	18:04:54	26.62	NaN	2034.40	345.23	380.08	2.60	31.20	1020.50	-1.11	2.58	92.28	30.00	370.75	9.95	9.87	9.94	0.4210	25.06	23.81
EQU	0	11/05/22	18:06:25	26.44	NaN	2218.10	387.19	382.12	2.62	31.23	1020.40	-1.10	2.57	100.67	30.00	370.90	9.95	9.87	9.94	0.4210	25.06	23.94
EQU	0	11/05/22	18:07:57	26.25	NaN	2460.40	445.92	382.04	2.62	31.26	1020.30	-1.25	2.61	93.87	30.00	371.01	9.95	9.87	9.94	0.4200	25.06	24.00
EQU	0	11/05/22	18:09:28	26.01	NaN	2890.50	560.00	381.62	2.61	31.29	1020.40	-0.46	2.65	92.79	30.00	370.29	9.95	9.87	9.94	0.4200	25.06	24.06
EQU	0	11/05/22	18:10:59	25.84	NaN	3423.80	720.10	385.54	2.64	31.33	1020.50	-0.93	2.61	91.89	30.00	366.05	9.95	9.87	9.94	0.4210	25.06	24.12
EQU	0	11/05/22	18:12:29	24.73	NaN	3772.10	836.09	381.29	2.61	31.24	1020.50	-1.08	2.62	91.11	30.00	367.99	9.95	9.87	9.94	0.4210	25.06	23.94
EQU	0	11/05/22	18:14:00	24.17	NaN	4709.20	1197.20	379.00	2.59	31.25	1020.50	-0.75	2.65	95.29	30.00	369.56	9.95	9.88	9.94	0.4210	25.06	23.87
EQU	0	11/05/22	18:15:29	23.94	NaN	5230.80	1431.00	379.91	2.60	31.25	1020.40	-1.02	2.63	90.22	30.00	372.46	9.95	9.87	9.94	0.4210	25.06	23.94
EQU	0	11/05/22	18:16:59	23.85	NaN	5521.10	1572.50	382.45	2.62	31.33	1020.50	-1.11	2.64	91.78	30.00	374.88	9.95	9.88	9.94	0.4210	25.06	24.12
EQU-DRAIN	0	11/05/22	18:18:30	23.77	NaN	5533.00	1579.00	389.75	2.68	31.42	1020.50	-0.91	2.64	96.62	30.00	373.35	9.96	9.87	9.89	0.4190	25.12	24.69
EQU	0	11/05/22	18:20:21	23.74	NaN	5657.00	1642.70	391.62	2.69	31.49	1020.30	-0.67	2.64	92.40	30.00	366.74	9.96	9.88	9.81	0.4160	25.19	24.81
EQU	0	11/05/22	18:21:52	23.84	NaN	5684.30	1657.10	391.79	2.69	31.53	1020.30	-0.99	2.64	93.98	30.00	359.96	9.96	9.88	9.72	0.4110	25.25	24.87
EQU	0	11/05/22	18:23:23	23.94	NaN	5850.20	1743.80	384.20	2.63	31.47	1020.40	-0.91	2.55	110.57	29.00	355.36	9.96	9.88	9.89	0.4190	25.25	24.44
EQU	0	11/05/22	18:24:54	24.24	NaN	5796.70	1715.60	385.08	2.64	31.44	1020.20	-0.58	2.63	95.81	29.00	354.42	9.96	9.88	9.92	0.4190	25.25	24.31
EQU	0	11/05/22	18:26:25	24.02	NaN	5687.40	1658.30	381.95	2.62	31.44	1020.20	-1.21	2.63	96.04	29.00	353.31	9.96	9.88	9.93	0.4190	25.31	24.06
EQU	0	11/05/22	18:27:56	23.94	NaN	5659.70	1643.70	379.75	2.60	31.37	1020.20	-1.11	2.62	90.61	29.00	353.91	9.96	9.88	9.94	0.4190	25.25	23.81
EQU	0	11/05/22	18:29:27	24.05	NaN	5683.60	1656.40	381.04	2.61	31.42	1020.20	-1.08	2.62	95.12	29.00	357.61	9.96	9.88	9.94	0.4200	25.25	23.87
EQU	0	11/05/22	18:30:57	24.21	NaN	5405.60	1516.50	385.70	2.65	31.39	1020.20	-1.58	2.60	94.61	29.00	361.97	9.96	9.88	9.93	0.4200	25.25	24.19
EQU	0	11/05/22	18:32:27	24.24	NaN	5232.80	1434.00	393.66	2.71	31.47	1020.10	-1.35	2.60	94.55	29.00	365.92	9.96	9.88	9.91	0.4190	25.31	24.69
EQU	0	11/05/22	18:33:58	24.28	NaN	5293.50	1463.70	401.20	2.77	31.60	1020.00	-1.09	2.61	92.62	29.00	365.65	9.96	9.88	9.90	0.4180	25.37	25.00
EQU	0	11/05/22	18:35:29	24.41	NaN	5294.50	1464.70	404.29	2.79	31.71	1020.00	-0.96	2.61	92.12	29.00	367.25	9.96	9.88	9.90	0.4180	25.44	25.31
EQU	0	11/05/22	18:37:00	24.52	NaN	5166.10	1404.20	409.33	2.83	31.77	1020.00	-0.74	2.65	87.81	29.00	367.62	9.96	9.88	9.88	0.4160	25.50	25.50
EQU	0	11/05/22	18:38:31	24.55	NaN	5060.80	1355.50	405.04	2.80	31.78	1020.00	-1.19	2.62	93.58	29.00	359.67	9.96	9.88	9.89	0.4180	25.56	25.25
EQU	0	11/05/22	18:40:01	24.61	NaN	4982.90	1320.20	399.29	2.76	31.80	1020.00	-0.79	2.65	93.13	29.00	360.84	9.96	9.87	9.90	0.4180	25.62	25.12
EQU	0	11/05/22	18:41:31	24.62	NaN	4901.10	1283.40	398.37	2.75	31.80	1020.20	-1.49	2.39	94.61	29.00	369.05	9.96	9.87	9.92	0.4190	25.62	24.94
EQU	0	11/05/22	18:43:01	24.72	NaN	4899.50	1283.40	398.70	2.75	31.88	1020.00	-1.38	2.65	96.39	29.00	368.98	9.96	9.88	9.92	0.4190	25.69	25.00
EQU	0	11/05/22	18:44:32	24.78	NaN	4795.50	1238.00	397.45	2.74	31.89	1019.90	-1.02	2.39	94.89	29.00	374.18	9.96	9.88	9.92	0.4190	25.75	24.87
EQU	0	11/05/22	18:46:03	24.84	NaN	4768.40	1226.40	398.04	2.75	31.94	1020.00	-0.59	2.62	92.85	29.00	381.34	9.96	9.88	9.92	0.4190	25.75	25.06
EQU	0	11/05/22	18:47:34	24.86	NaN	4758.20	1222.20	399.00	2.75	31.93	1019.80	-0.90	2.61	94.66	29.00	388.72	9.96	9.88	9.93	0.4180	25.75	24.94
EQU-DRAIN	0	11/05/22	18:49:05	25.00	NaN	4612.90	1160.80	398.50	2.75	32.01	1019.90	-0.64	2.63	92.45	29.00	393.92	9.96	9.88	9.93	0.4190	25.81	24.94
EQU	0	11/05/22	18:50:57	25.26	NaN	4295.00	1032.20	398.75	2.75	32.04	1019.90	-1.02	2.67	94.04	29.00	396.76	9.96	9.88	9.93	0.4180	25.81	24.81
ATM	0	11/05/22	18:55:45	25.48	NaN	2017.00	343.66	788.37	6.15	32.05	1019.80	-3.24	0.49	96.10	29.00	381.64	9.96	9.88	9.93	0.4190	25.81	24.81
ATM	0	11/05/22	18:57:13	26.13	NaN	2019.40	344.15	783.66	6.11	32.02	1019.80	-1.46	2.71	95.41	29.00	379.90	9.96	9.88	9.93	0.4190	25.81	24.62
ATM	0	11/05/22	18:58:39	26.08	NaN	2017.60	343.68	778.62	6.06	32.01	1019.90	-1.18	2.74	95.75	29.00	381.89	9.96	9.89	9.93	0.4190	25.81	24.75
EQU	0	11/05/22	19:04:02	25.61	NaN	3031.40	602.36	407.70	2.82	32.08	1019.90	-0.36	2.77	119.71	29.00	365.92	9.96	9.89	9.93	0.4190	25.75	24.56
EQU	0	11/05/22	19:05:33	25.57	NaN	3115.90	627.19	404.04	2.79	32.03	1019.90	-0.79	2.75	90.06	29.00	364.71	9.96	9.89	9.94	0.4200	25.75	24.50
EQU	0	11/05/22	19:07:04	25.62	NaN	3131.60	631.83	401.25	2.77	32.01	1019.90	-0.97	2.76	83.58	29.00	365.40	9.96	9.84	9.94	0.4190	25.75	24.31
EQU	0	11/05/22	19:08:35	25.61	NaN	3107.80	624.74	400.00	2.76	32.01	1019.80	-1.08	2.74	89.50	29.00	365.84	9.96	9.89	9.94	0.4190	25.75	24.44
EQU	0	11/05/22	19:10:06	25.62	NaN	3044.80	606.16	399.50	2.76	32.04	1019.90	-1.23	2.76	90.28	29.00	366.79	9.96	9.89	9.94	0.4180	25.69	24.50
EQU	0	11/05/22	19:11:38	25.66	NaN	2984.00	588.63	401.41	2.77	32.04	1019.80	-0.87	2.76	91.39	29.00	368.24	9.96	9.89	9.94	0.4190	25.69	24.56
EQU	0	11/05/22	19:13:09	25.70	NaN	2806.00	538.37	403.45	2.79	32.02	1019.80	-0.72	2.77	89.67	29.00	368.55	9.96	9.89	9.94	0.4190	25.69	24.62
EQU	0	11/05/22	19:14:40	25.73	NaN	2823.80	543.35	404.33	2.80	32.05	1019.80	-0.47	2.76	90.61	29.00	361.53	9.96	9.89	9.94	0.4190	25.69	24.69
EQU	0	11/05/22	19:16:11	25.74	NaN	2944.10	577.10	405.08	2.80	32.02	1019.80	-0.55	2.77	90.89	29.00	351.23	9.96	9.89	9.94	0.4190	25.69	24.69
EQU	0	11/05/22	19:17:41	25.81	NaN	2995.70	592.00	405.25	2.80	32.06	1019.80	-1.14	2.74	89.72	29.00	343.36	9.96	9.89	9.94	0.4190	25.69	24.75
EQU-DRAIN	0	11/05/22	19:19:12	25.87	NaN	3133.60	632.51	407.41	2.82	32.00	1019.80	-0.74	2.83	90.72	29.00	343.69	9.96	9.89	9.94	0.4190	25.69	24.75
EQU	0	11/05/22	19:21:02	25.87	NaN	3211.50	656.12	405.54	2.81	32.04	1019.80	-0.59	2.75	88.95	29.00	343.46	9.96	9.89	9.94	0.4190	25.69	24.75
EQU	0	11/05/22	19:22:32	25.86	NaN	3206.70	654.87	406.58	2.82	32.12	1019.80	-1.08	2.81	89.12	29.00	345.24	9.96	9.89	9.94	0.4190	25.69	24.75
EQU	0	11/05/22	19:24:03	25.88	NaN	3182.70	647.42	407.12	2.82	32.06	1019.80	-1.07	2.83	90.66	29.00	346.13	9.96	9.89	9.93	0.4190	25.69	24.81
EQU	0	11/05/22	19:25:33	25.91	NaN	3206.70	654.89	411.66	2.86	32.18	1019.90	-1.00	2.82	90.00	29.00	345.95	9.96	9.89	9.91	0.4180	25.75	25.50
EQU	0	11/05/22	19:27:04	25.95	NaN	3229.00	662.18	418.33	2.91	32.36	1019.80	-0.72	2.83	89.72	29.00	345.06	9.96	9.89	9.81	0.4130	25.81	26.12
EQU	0	11/05/22	19:28:36	25.96	NaN	3258.30	671.46	423.12	2.95	32.48	1019.90	-0.68	2.84	87.26	29.00	343.40	9.96	9.89	9.59	0.4040	25.94	26.50
EQU	0	11/05/22	19:30:07	25.95	NaN	3335.00	695.58	422.25	2.94	32.54	1019.80	-1.11	2.82	87.86	29.00	322.12	9.96	9.89	9.35	0.3950	26.12	26.62
EQU	0	11/05/22	19:31:37	26.05	NaN	3234.40	664.38	416.00	2.89	32.61	1019.80	-0.60	2.87	90.89	29.00	285.52	9.96	9.89	8.97	0.3790	26.12	26.56
EQU	0	11/05/22	19:33:08	26.06	NaN	3072.20	615.56	411.29	2.86	32.65	1019.80	-0.55	2.82	85.65	29.00	249.99	9.96	9.88	8.52	0.3610	26.25	26.56
EQU	0	11/05/22	19:34:38	26.05	NaN	3195.30	652.58	410.08	2.85	32.66	1019.70	-0.10	2.87	86.72	29.00	231.97	9.96	9.88	8.21	0.3480	26.31	26.69
EQU	0	11/05/22	19:36:09	25.97	NaN	3088.40	620.63	405.37	2.81	32.71	1019.60	-1.10	2.85	88.73	29.00	229.34	9.96	9.88	8.07	0.3430	26.37	26.62
EQU	0	11/05/22	19:37:39	25.97	NaN	2907.90	568.34	407.87	2.83	32.72	1019.50	-0.87	2.87	90.22	29.00	228.20	9.96	9.88	8.48	0.3590	26.44	26.44
EQU	0	11/05/22	19:39:10	26.00	NaN	2798.80	537.84	404.79	2.81	32.74	1019.60	-0.75	2.54	91.61	29.00	229.87	9.96	9.88	9.37	0.3960	26.44	26.00
EQU	0	11/05/22	19:40:40	26.04	NaN	2841.00	549.64	404.54	2.81	32.80	1019.60	-0.73	2.85	90.55	29.00	232.48	9.96	9.88	9.56	0.4020	26.50	26.00
EQU	0	11/05/22	19:42:11	26.09	NaN	2755.60	526.35	406.45	2.82	32.92	1019.50	-0.67	2.84	89.78	29.00	232.48	9.96	9.88	9.61	0.4040	26.56	26.37
EQU	0	11/05/22	19:43:41	26.13	NaN	2516.00	463.26	409.95	2.85	33.08	1019.60	-0.31	2.85	90.55	29.00	233.26	9.96	9.88	9.55	0.4020	26.69	26.81
EQU	0	11/05/22	19:45:11	26.27	NaN	2542.40	470.17	409.33	2.85	33.14	1019.50	-0.26	2.88	91.72	29.00	234.61	9.96	9.88	9.46	0.3980	26.75	27.00
EQU	0	11/05/22	19:46:42	26.45	NaN	2521.50	464.91	404.95	2.81	33.19	1019.40	-0.68	2.84	90.06	29.00	234.47	9.96	9.85	9.46	0.3980	26.87	27.00
EQU	0	11/05/22	19:48:12	26.61	NaN	2459.00	449.25	403.58	2.80	33.32	1019.40	-0.44	2.79	90.22	29.00	232.90	9.96	9.86	9.46	0.3980	26.94	27.12
EQU-DRAIN	0	11/05/22	19:49:43	26.79	NaN	2298.60	409.72	401.29	2.79	33.38	1019.40	-0.41	2.88	90.00	29.00	232.49	9.96	9.87	9.51	0.4000	27.00	27.19
EQU	0	11/05/22	19:51:34	26.96	NaN	2194.70	385.08	391.70	2.71	33.44	1019.30	-0.81	2.86	89.67	29.00	232.89	9.96	9.87	9.75	0.4090	27.06	26.94
EQU	0	11/05/22	19:53:05	27.08	NaN	2126.40	369.23	387.91	2.68	33.42	1019.20	-0.58	2.76	87.97	29.00	234.53	9.96	9.87	9.83	0.4120	27.06	26.50
EQU	0	11/05/22	19:54:36	27.12	NaN	2072.80	356.97	387.41	2.68	33.42	1019.20	-0.43	2.71	91.61	29.00	240.34	9.96	9.88	9.88	0.4140	27.06	26.37
EQU	0	11/05/22	19:56:06	27.21	NaN	2029.80	347.29	388.12	2.68	33.43	1019.30	-0.24	2.70	86.99	29.00	250.00	9.96	9.88	9.90	0.4150	27.06	26.25
EQU	0	11/05/22	19:57:36	27.15	NaN	1987.70	337.92	389.70	2.70	33.43	1019.30	-0.58	2.70	91.84	29.00	259.33	9.96	9.88	9.92	0.4160	27.06	26.00
EQU	0	11/05/22	19:59:07	27.17	NaN	1852.30	308.61	392.79	2.72	33.47	1019.20	-1.12	2.68	89.23	29.00	262.31	9.96	9.87	9.92	0.4160	27.06	25.94
EQU	0	11/05/22	20:00:37	27.25	NaN	1876.40	313.77	394.45	2.73	33.47	1019.30	-0.85	2.64	89.61	29.00	262.87	9.96	9.88	9.93	0.4160	27.06	25.81
EQU	0	11/05/22	20:02:08	27.25	NaN	1886.00	315.74	390.08	2.70	33.42	1019.30	-0.72	2.65	88.41	29.00	264.32	9.96	9.88	9.94	0.4160	27.06	25.81
EQU	0	11/05/22	20:03:38	27.21	NaN	1891.50	316.95	385.50	2.66	33.39	1019.10	-0.96	2.65	86.56	29.00	261.73	9.96	9.88	9.93	0.4160	27.00	25.81
EQU	0	11/05/22	20:05:09	27.09	NaN	1832.50	304.29	385.70	2.66	33.31	1019.10	-1.05	2.67	90.66	29.00	259.50	9.96	9.88	9.93	0.4160	27.00	25.69
EQU	0	11/05/22	20:06:40	27.08	NaN	1823.40	302.42	384.95	2.66	33.35	1019.10	-0.93	2.69	89.89	29.00	253.77	9.96	9.85	9.93	0.4160	27.00	25.69
EQU	0	11/05/22	20:08:10	27.17	NaN	1774.50	292.27	385.37	2.66	33.43	1019.10	-0.54	2.65	90.89	29.00	246.05	9.96	9.85	9.91	0.4150	27.00	25.94
EQU	0	11/05/22	20:09:41	27.32	NaN	1800.70	297.81	390.66	2.71	33.49	1019.10	-0.49	2.64	87.53	29.00	236.13	9.96	9.85	9.88	0.4150	27.00	26.44
EQU	0	11/05/22	20:11:11	27.40	NaN	1865.70	311.69	394.79	2.74	33.60	1019.00	-0.53	2.64	89.67	29.00	231.31	9.96	9.88	9.87	0.4130	27.06	26.81
EQU	0	11/05/22	20:12:42	27.46	NaN	1888.90	316.70	393.66	2.73	33.63	1019.10	-0.63	2.63	90.94	29.00	230.95	9.96	9.87	9.87	0.4130	27.12	26.81
EQU	0	11/05/22	20:14:12	27.59	NaN	1894.70	318.01	388.66	2.69	33.70	1019.00	-1.34	2.44	93.58	29.00	230.59	9.96	9.88	9.89	0.4140	27.19	26.62
EQU	0	11/05/22	20:15:43	27.61	NaN	1929.30	325.44	382.45	2.64	33.66	1019.10	-0.52	2.14	91.00	29.00	236.00	9.96	9.88	9.92	0.4150	27.19	26.37
EQU	0	11/05/22	20:17:13	27.52	NaN	1950.50	330.05	379.87	2.62	33.63	1019.00	-1.14	2.52	92.34	29.00	247.17	9.96	9.88	9.93	0.4150	27.19	26.19
EQU	0	11/05/22	20:18:44	27.47	NaN	1954.10	330.83	378.37	2.61	33.61	1019.00	-0.29	2.58	85.06	29.00	254.99	9.96	9.88	9.94	0.4160	27.19	26.00
EQU-DRAIN	0	11/05/22	20:20:14	27.38	NaN	1953.20	330.59	378.75	2.61	33.59	1019.00	-0.84	2.59	89.28	29.00	258.10	9.96	9.88	9.94	0.4160	27.19	25.94
EQU	0	11/05/22	20:22:05	27.20	NaN	2028.40	347.43	385.50	2.67	33.76	1019.10	-0.57	2.51	90.50	29.00	244.81	9.96	9.89	9.91	0.4140	27.19	26.75
EQU	0	11/05/22	20:23:36	27.35	NaN	2153.10	375.98	391.33	2.71	33.83	1019.10	-0.42	2.61	86.72	29.00	234.45	9.96	9.89	9.90	0.4140	27.25	26.81
EQU	0	11/05/22	20:25:06	27.54	NaN	2235.60	395.39	391.25	2.71	33.84	1019.00	-0.60	2.62	90.33	29.00	225.36	9.96	9.89	9.89	0.4140	27.31	26.44
EQU	0	11/05/22	20:26:37	27.21	NaN	2199.80	386.85	385.20	2.67	33.83	1019.10	-0.59	2.60	90.44	29.00	225.06	9.96	9.89	9.87	0.4140	27.25	26.25
EQU	0	11/05/22	20:28:07	26.99	NaN	1892.70	317.62	382.50	2.64	33.76	1019.10	-0.99	2.57	88.24	29.00	225.02	9.96	9.89	9.78	0.4100	27.31	26.56
EQU	0	11/05/22	20:29:38	27.09	NaN	1855.20	309.60	383.33	2.65	33.77	1019.00	-0.61	2.60	88.90	29.00	224.66	9.96	9.89	9.61	0.4030	27.31	26.62
EQU	0	11/05/22	20:31:08	27.11	NaN	1871.30	313.02	384.33	2.66	33.74	1019.00	-0.69	2.60	88.95	29.00	223.69	9.96	9.88	9.67	0.4050	27.31	26.62
EQU	0	11/05/22	20:32:39	27.13	NaN	1957.30	331.88	392.33	2.72	33.89	1019.00	-0.74	2.62	90.55	29.00	223.02	9.96	9.88	9.78	0.4090	27.31	26.50
EQU	0	11/05/22	20:34:09	27.09	NaN	1955.40	331.56	397.08	2.76	33.94	1018.90	-0.81	2.59	86.35	29.00	223.69	9.96	9.88	9.82	0.4110	27.37	27.00
STD1	0	11/05/22	20:38:56	27.52	0.00	-49.17	-6.65	12.87	0.08	34.17	1018.90	-0.40	2.35	65.34	29.00	224.51	9.96	9.89	9.85	0.4110	27.56	27.06
STD1	0	11/05/22	20:40:24	27.53	0.00	-49.03	-6.63	10.96	0.07	34.15	1018.80	-0.65	2.61	65.48	29.00	224.06	9.96	9.89	9.87	0.4120	27.62	26.94
STD1	0	11/05/22	20:41:51	27.53	0.00	-49.42	-6.68	9.87	0.06	34.27	1018.90	-0.33	2.61	65.44	29.00	223.13	9.96	9.88	9.87	0.4120	27.62	26.81
STD2	0	11/05/22	20:46:39	27.39	608.37	2967.90	587.52	12.00	0.07	34.05	1018.60	-0.34	2.61	67.52	29.00	240.61	9.96	9.89	9.94	0.4160	27.50	25.87
STD2	0	11/05/22	20:48:06	27.47	608.37	2971.70	588.62	14.50	0.09	34.04	1018.70	-0.17	2.62	66.26	29.00	239.74	9.96	9.89	9.94	0.4150	27.44	25.81
STD2	0	11/05/22	20:49:32	27.43	608.37	2968.80	587.61	14.46	0.09	33.94	1018.60	-0.67	2.59	66.26	29.00	240.88	9.96	9.88	9.94	0.4160	27.44	25.62
STD3-DRAIN	0	11/05/22	20:54:18	27.47	1514.51	4973.50	1325.50	11.62	0.07	33.80	1018.60	-0.75	2.60	65.44	29.00	239.75	9.96	9.89	9.95	0.4150	27.25	25.56
