Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU	0	11/05/22	01:43:04	22.95	NaN	7057.70	2490.30	386.91	2.67	32.98	1019.40	-0.65	2.82	89.45	30.00	227.11	9.96	9.87	9.86	0.4140	26.25	26.12
EQU	0	11/05/22	01:44:35	22.96	NaN	7053.80	2488.00	387.87	2.68	33.03	1019.40	-0.68	2.82	89.34	30.00	223.83	9.96	9.87	9.84	0.4140	26.25	26.25
EQU	0	11/05/22	01:46:05	22.93	NaN	7069.70	2499.20	387.66	2.68	33.09	1019.50	-0.59	2.82	89.72	30.00	221.77	9.96	9.87	9.84	0.4120	26.31	26.31
EQU	0	11/05/22	01:47:36	22.95	NaN	7015.60	2462.80	389.70	2.69	33.14	1019.40	-0.71	2.82	88.24	30.00	222.84	9.96	9.87	9.81	0.4110	26.31	26.37
EQU	0	11/05/22	01:49:06	22.97	NaN	7056.10	2491.10	388.87	2.69	33.19	1019.40	-0.64	2.81	88.46	30.00	219.96	9.96	9.86	9.79	0.4100	26.44	26.50
EQU	0	11/05/22	01:50:37	23.00	NaN	7054.30	2490.20	389.29	2.69	33.26	1019.40	-0.65	2.81	88.41	30.00	216.98	9.96	9.86	9.78	0.4100	26.44	26.56
EQU	0	11/05/22	01:52:07	22.99	NaN	7047.10	2485.60	389.04	2.69	33.30	1019.40	-0.68	2.79	88.90	30.00	217.19	9.96	9.87	9.76	0.4090	26.56	26.62
EQU	0	11/05/22	01:53:37	23.01	NaN	7036.00	2478.50	389.25	2.69	33.35	1019.40	-0.66	2.78	89.28	30.00	216.93	9.96	9.86	9.75	0.4080	26.56	26.69
EQU	0	11/05/22	01:55:08	23.01	NaN	7028.70	2474.30	387.87	2.68	33.45	1019.40	-0.60	2.79	89.28	30.00	214.57	9.96	9.87	9.73	0.4080	26.62	26.75
EQU	0	11/05/22	01:56:38	23.00	NaN	7022.80	2470.40	388.04	2.68	33.47	1019.40	-0.65	2.81	89.67	30.00	215.40	9.96	9.87	9.73	0.4070	26.69	26.75
EQU-DRAIN	0	11/05/22	01:58:09	22.98	NaN	7015.80	2465.30	383.12	2.65	33.42	1019.40	-0.89	2.81	88.95	30.00	217.62	9.96	9.87	9.84	0.4130	26.69	26.37
EQU	0	11/05/22	02:00:00	22.96	NaN	7004.50	2457.60	379.33	2.62	33.44	1019.40	-0.72	2.81	89.12	30.00	238.11	9.96	9.87	9.90	0.4150	26.69	26.00
EQU	0	11/05/22	02:01:31	22.93	NaN	6998.90	2452.90	378.29	2.61	33.36	1019.50	-0.68	2.81	89.50	30.00	250.62	9.96	9.87	9.92	0.4160	26.62	25.75
EQU	0	11/05/22	02:03:01	22.91	NaN	7000.60	2453.50	379.45	2.62	33.31	1019.50	-0.77	2.82	88.46	30.00	271.28	9.96	9.87	9.93	0.4150	26.56	25.62
EQU	0	11/05/22	02:04:32	22.90	NaN	7009.20	2459.70	379.75	2.62	33.35	1019.50	-0.70	2.81	89.17	30.00	254.19	9.96	9.87	9.90	0.4150	26.50	25.69
EQU	0	11/05/22	02:06:02	22.87	NaN	7018.00	2465.60	384.45	2.65	33.34	1019.50	-0.75	2.80	89.67	30.00	241.87	9.96	9.87	9.89	0.4140	26.50	26.06
EQU	0	11/05/22	02:07:33	22.89	NaN	7025.70	2471.40	385.54	2.66	33.42	1019.50	-0.68	2.80	89.06	30.00	218.16	9.96	9.56	9.87	0.4130	26.50	26.31
EQU	0	11/05/22	02:09:03	22.88	NaN	7040.50	2482.10	387.25	2.68	33.48	1019.50	-0.67	2.80	89.12	30.00	215.90	9.96	9.86	9.86	0.4130	26.56	26.50
EQU	0	11/05/22	02:10:34	22.86	NaN	7044.20	2484.50	388.37	2.69	33.49	1019.60	-0.74	2.82	89.89	30.00	214.39	9.96	9.86	9.84	0.4120	26.56	26.62
EQU	0	11/05/22	02:12:04	22.86	NaN	7027.20	2473.10	390.20	2.70	33.55	1019.60	-0.70	2.82	88.68	30.00	216.51	9.96	9.86	9.82	0.4120	26.62	26.75
EQU	0	11/05/22	02:13:35	22.89	NaN	7026.80	2472.90	389.00	2.69	33.55	1019.60	-0.61	2.82	88.57	30.00	215.50	9.96	9.87	9.81	0.4110	26.62	26.81
EQU	0	11/05/22	02:15:05	22.90	NaN	7016.80	2468.40	391.41	2.71	33.83	1019.60	-0.81	2.81	88.35	30.00	214.79	9.96	9.87	9.79	0.4100	26.69	25.87
EQU	0	11/05/22	02:16:36	22.86	NaN	7000.20	2459.10	394.12	2.74	34.06	1019.60	-0.58	2.82	89.01	30.00	214.07	9.96	9.87	9.77	0.4090	26.81	26.25
EQU	0	11/05/22	02:18:06	22.81	NaN	7001.30	2461.70	391.45	2.72	34.29	1019.60	-0.70	2.82	89.56	30.00	213.66	9.96	9.87	9.75	0.4080	26.87	26.31
EQU	0	11/05/22	02:19:37	22.81	NaN	6991.20	2456.30	389.62	2.70	34.48	1019.60	-0.70	2.92	88.30	30.00	213.31	9.96	9.87	9.73	0.4080	26.94	26.12
EQU	0	11/05/22	02:21:07	22.82	NaN	6986.60	2454.70	388.16	2.69	34.68	1019.60	-0.63	2.94	89.61	30.00	213.22	9.96	9.87	9.71	0.4060	27.00	26.06
EQU	0	11/05/22	02:22:38	22.81	NaN	6987.50	2456.70	386.58	2.68	34.86	1019.60	-0.59	2.94	89.45	30.00	213.45	9.96	9.87	9.69	0.4060	27.00	26.19
EQU	0	11/05/22	02:24:08	22.82	NaN	6992.50	2461.50	385.37	2.68	35.05	1019.60	-0.72	2.85	89.23	30.00	211.91	9.96	9.87	9.66	0.4040	27.12	26.25
EQU	0	11/05/22	02:25:39	22.80	NaN	6989.60	2461.00	384.87	2.67	35.24	1019.60	-0.65	2.82	89.61	30.00	207.72	9.96	9.87	9.64	0.4040	27.19	26.31
EQU	0	11/05/22	02:27:09	22.80	NaN	6992.50	2464.20	384.37	2.67	35.40	1019.60	-0.65	2.83	88.63	30.00	208.44	9.96	9.87	9.62	0.4040	27.25	26.31
EQU-DRAIN	0	11/05/22	02:28:40	22.80	NaN	6994.70	2467.30	384.12	2.67	35.61	1019.60	-0.62	2.82	89.39	30.00	212.10	9.96	9.87	9.59	0.4010	27.25	26.44
EQU	0	11/05/22	02:30:31	22.79	NaN	6986.00	2463.30	383.33	2.67	35.82	1019.60	-0.61	2.82	88.73	30.00	212.77	9.96	9.87	9.57	0.4020	27.37	26.25
EQU	0	11/05/22	02:32:02	22.78	NaN	6992.00	2468.50	381.25	2.65	35.98	1019.60	-0.66	2.82	89.23	30.00	209.67	9.96	9.87	9.66	0.4040	27.37	25.56
EQU	0	11/05/22	02:33:32	22.78	NaN	6984.80	2465.00	379.08	2.64	36.16	1019.60	-0.66	2.96	89.34	30.00	208.81	9.96	9.87	9.82	0.4110	27.37	25.06
EQU	0	11/05/22	02:35:03	22.76	NaN	6992.00	2471.00	376.08	2.61	36.30	1019.60	-0.57	2.98	88.46	30.00	220.56	9.96	9.87	9.88	0.4140	27.37	24.62
EQU	0	11/05/22	02:36:33	22.76	NaN	6977.30	2462.20	374.95	2.61	36.47	1019.60	-0.72	3.00	89.61	30.00	232.23	9.96	9.88	9.90	0.4140	27.31	24.81
STD1	0	11/05/22	02:41:21	22.75	0.00	-38.25	-5.21	13.46	0.08	36.91	1019.70	-0.58	3.00	66.45	30.00	219.60	9.96	9.88	9.84	0.4110	27.25	26.00
STD1	0	11/05/22	02:42:47	22.76	0.00	-40.00	-5.45	11.37	0.07	37.03	1019.70	-0.67	2.92	66.45	30.00	216.45	9.96	9.88	9.83	0.4110	27.31	26.06
STD1	0	11/05/22	02:44:13	22.75	0.00	-41.12	-5.61	10.33	0.06	37.18	1019.70	-0.65	2.93	66.40	30.00	214.62	9.96	9.88	9.81	0.4110	27.31	26.19
STD2	0	11/05/22	02:49:00	22.77	608.37	3046.00	616.50	14.08	0.09	37.61	1019.70	-0.58	2.96	67.42	30.00	226.55	9.96	9.88	9.77	0.4090	27.37	26.25
STD2	0	11/05/22	02:50:27	22.76	608.37	3034.10	613.15	15.87	0.10	37.71	1019.70	-0.70	3.00	66.36	30.00	233.85	9.96	9.88	9.76	0.4080	27.44	26.25
STD2	0	11/05/22	02:51:53	22.75	608.37	3026.00	610.98	15.67	0.10	37.84	1019.70	-0.93	3.01	66.17	30.00	235.95	9.96	9.88	9.75	0.4070	27.44	26.25
STD3	0	11/05/22	02:56:40	22.58	1514.51	4940.30	1326.90	12.25	0.08	38.20	1019.70	-0.61	3.01	67.33	30.00	217.13	9.96	9.88	9.69	0.4060	27.50	26.31
STD3-DRAIN	0	11/05/22	02:58:06	22.63	1514.51	4956.20	1334.70	14.17	0.09	38.33	1019.70	-0.81	3.01	67.10	30.00	222.06	9.96	9.88	9.67	0.4040	27.56	26.31
STD3	0	11/05/22	02:59:54	22.69	1514.51	4918.10	1317.80	13.00	0.08	38.44	1019.70	-0.64	3.03	67.00	30.00	221.73	9.96	9.88	9.65	0.4040	27.56	26.37
ATM	0	11/05/22	03:04:40	22.69	NaN	2027.30	353.64	746.66	5.88	38.82	1019.60	-0.64	3.01	91.72	30.00	234.95	9.96	9.88	9.60	0.4020	27.62	26.25
ATM	0	11/05/22	03:06:07	22.66	NaN	2035.10	355.47	747.66	5.89	38.88	1019.70	-0.66	3.02	91.44	30.00	228.26	9.96	9.88	9.68	0.4050	27.62	25.75
ATM	0	11/05/22	03:07:33	22.64	NaN	2033.50	355.19	737.00	5.79	38.98	1019.70	-0.64	3.01	91.22	30.00	229.77	9.96	9.88	9.80	0.4100	27.62	25.19
EQU	0	11/05/22	03:12:55	22.65	NaN	6891.30	2424.90	375.83	2.64	39.17	1019.70	-0.72	3.03	90.55	30.00	272.26	9.96	9.88	9.87	0.4120	27.44	25.50
EQU	0	11/05/22	03:14:25	22.66	NaN	6965.90	2476.30	373.37	2.62	39.24	1019.70	-0.67	3.03	90.44	30.00	257.43	9.96	9.88	9.86	0.4130	27.37	25.94
EQU	0	11/05/22	03:15:56	22.64	NaN	6854.30	2401.30	376.12	2.64	39.34	1019.70	-0.75	3.02	88.79	30.00	239.88	9.96	9.88	9.84	0.4110	27.37	26.00
EQU	0	11/05/22	03:17:26	22.68	NaN	6926.60	2450.70	378.00	2.66	39.40	1019.70	-0.62	3.03	88.63	30.00	241.88	9.96	9.88	9.83	0.4110	27.37	26.12
EQU	0	11/05/22	03:18:56	22.64	NaN	6924.90	2450.30	381.29	2.68	39.48	1019.70	-0.75	3.03	86.72	30.00	245.01	9.96	9.88	9.82	0.4110	27.37	26.12
EQU	0	11/05/22	03:20:27	22.65	NaN	6933.20	2456.40	381.45	2.68	39.54	1019.70	-0.68	3.04	87.05	30.00	245.13	9.96	9.88	9.80	0.4100	27.37	26.12
EQU	0	11/05/22	03:21:58	22.70	NaN	6939.10	2460.70	382.70	2.69	39.58	1019.70	-0.67	3.05	86.78	30.00	245.24	9.96	9.88	9.79	0.4090	27.37	26.19
EQU	0	11/05/22	03:23:28	22.74	NaN	6944.20	2464.60	382.58	2.69	39.63	1019.70	-0.70	3.04	86.88	30.00	246.20	9.96	9.88	9.78	0.4090	27.44	26.19
EQU	0	11/05/22	03:24:58	22.72	NaN	6950.60	2469.70	382.04	2.69	39.71	1019.70	-0.82	3.08	87.64	30.00	246.52	9.96	9.88	9.77	0.4080	27.44	26.19
EQU	0	11/05/22	03:26:29	22.72	NaN	6950.90	2470.10	381.16	2.68	39.72	1019.60	0.45	3.09	85.65	30.00	245.89	9.96	9.88	9.75	0.4070	27.44	26.25
EQU-DRAIN	0	11/05/22	03:27:59	22.65	NaN	6949.50	2470.10	381.20	2.68	39.84	1019.60	-0.51	3.08	87.37	30.00	246.12	9.96	9.88	9.73	0.4070	27.44	26.31
EQU	0	11/05/22	03:29:51	22.62	NaN	6928.80	2456.20	379.75	2.67	39.87	1019.60	-0.78	3.01	87.48	30.00	242.78	9.96	9.88	9.72	0.4070	27.50	26.25
EQU	0	11/05/22	03:31:21	22.59	NaN	6932.20	2459.20	380.12	2.68	39.97	1019.60	-0.75	3.02	86.40	30.00	239.20	9.96	9.88	9.70	0.4060	27.50	26.31
EQU	0	11/05/22	03:32:52	22.58	NaN	6961.70	2479.80	380.33	2.68	39.99	1019.60	-0.58	3.06	86.88	30.00	234.58	9.96	9.88	9.68	0.4040	27.50	26.31
EQU	0	11/05/22	03:34:22	22.62	NaN	6968.80	2485.10	380.20	2.68	40.03	1019.60	-0.81	3.06	88.90	30.00	235.28	9.96	9.88	9.67	0.4040	27.56	26.31
EQU	0	11/05/22	03:35:53	22.67	NaN	6985.80	2497.40	380.00	2.68	40.13	1019.60	-0.63	3.06	85.86	30.00	236.27	9.96	9.88	9.65	0.4040	27.56	26.37
EQU	0	11/05/22	03:37:23	22.72	NaN	7016.10	2518.70	379.58	2.67	40.19	1019.60	-0.63	3.07	87.53	30.00	238.46	9.96	9.85	9.63	0.4040	27.56	26.37
EQU	0	11/05/22	03:38:54	22.73	NaN	7034.00	2531.60	379.25	2.67	40.23	1019.60	-0.74	3.06	86.56	30.00	239.61	9.96	9.55	9.61	0.4020	27.62	26.37
EQU	0	11/05/22	03:40:24	22.69	NaN	7035.20	2533.00	378.58	2.67	40.29	1019.70	-0.72	3.06	87.05	30.00	239.37	9.96	9.70	9.59	0.4010	27.62	26.44
EQU	0	11/05/22	03:41:55	22.61	NaN	7032.90	2531.60	378.62	2.67	40.33	1019.60	-0.64	3.06	86.62	30.00	239.12	9.96	9.76	9.57	0.4000	27.62	26.44
EQU	0	11/05/22	03:43:25	22.56	NaN	7027.20	2528.20	378.66	2.67	40.39	1019.60	-0.61	3.05	85.97	30.00	238.15	9.96	9.73	9.56	0.4000	27.69	26.50
EQU	0	11/05/22	03:44:56	22.62	NaN	6982.30	2497.30	380.25	2.68	40.44	1019.60	-0.54	3.07	85.86	30.00	237.30	9.96	9.78	9.53	0.3980	27.69	26.50
EQU	0	11/05/22	03:46:26	22.62	NaN	7009.80	2517.20	379.20	2.67	40.52	1019.60	-0.78	3.06	87.05	30.00	236.35	9.96	9.77	9.51	0.3980	27.69	26.56
EQU	0	11/05/22	03:47:57	22.58	NaN	7009.50	2517.40	378.45	2.67	40.57	1019.60	-0.70	3.06	86.88	30.00	233.73	9.96	9.77	9.49	0.3980	27.69	26.56
EQU	0	11/05/22	03:49:27	22.51	NaN	7019.60	2525.00	378.87	2.67	40.63	1019.60	-0.70	3.05	85.38	30.00	233.73	9.96	9.78	9.48	0.3970	27.69	26.50
EQU	0	11/05/22	03:50:58	22.48	NaN	7008.70	2517.80	379.41	2.68	40.68	1019.60	-0.68	3.06	86.83	30.00	235.69	9.96	9.84	9.47	0.3970	27.75	26.62
EQU	0	11/05/22	03:52:28	22.52	NaN	7036.70	2537.90	379.25	2.68	40.75	1019.60	-0.70	3.06	85.38	30.00	238.80	9.96	9.83	9.45	0.3960	27.75	26.62
EQU	0	11/05/22	03:53:59	22.56	NaN	7040.40	2540.50	379.33	2.68	40.73	1019.60	-0.70	3.06	85.75	30.00	236.67	9.96	9.83	9.44	0.3960	27.75	26.62
EQU	0	11/05/22	03:55:29	22.56	NaN	7028.30	2532.60	380.83	2.69	40.79	1019.60	-0.83	3.05	86.08	30.00	235.30	9.96	9.85	9.43	0.3940	27.75	26.62
