Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU	0	12/05/22	11:49:02	25.32	NaN	1687.00	273.08	416.58	2.89	31.18	1016.90	-1.18	1.88	90.11	29.00	354.04	9.95	9.93	9.92	0.4220	24.75	23.31
EQU	0	12/05/22	11:50:32	25.28	NaN	1677.60	271.25	421.70	2.93	31.24	1016.90	-0.91	2.33	92.90	29.00	354.41	9.95	9.93	9.90	0.4210	24.75	23.75
EQU	0	12/05/22	11:52:04	25.15	NaN	1708.10	277.45	428.50	2.99	31.27	1016.90	-1.17	1.64	92.85	29.00	354.67	9.95	9.93	9.87	0.4190	24.75	24.19
EQU	0	12/05/22	11:53:35	25.31	NaN	1700.70	276.03	433.16	3.03	31.37	1017.00	-0.83	2.26	91.56	29.00	354.85	9.95	9.93	9.85	0.4190	24.81	24.50
EQU	0	12/05/22	11:55:06	25.38	NaN	1675.70	271.00	434.37	3.04	31.38	1016.90	-0.72	1.60	90.39	29.00	354.60	9.95	9.93	9.82	0.4180	24.81	24.62
EQU	0	12/05/22	11:56:37	25.09	NaN	1795.20	295.45	430.66	3.01	31.34	1016.90	-0.77	2.95	90.89	29.00	354.32	9.95	9.93	9.85	0.4190	24.87	24.25
EQU	0	12/05/22	11:58:07	24.75	NaN	1889.30	315.29	424.45	2.96	31.33	1017.00	-1.11	2.94	91.89	29.00	354.06	9.95	9.93	9.87	0.4200	24.87	23.87
EQU	0	12/05/22	11:59:38	24.74	NaN	1949.40	328.15	420.45	2.92	31.22	1017.00	-1.29	2.89	91.44	29.00	353.96	9.95	9.93	9.90	0.4210	24.87	23.69
EQU-DRAIN	0	12/05/22	12:01:10	24.86	NaN	1937.10	325.43	418.41	2.91	31.18	1017.00	-0.99	2.92	91.56	29.00	353.57	9.95	9.93	9.91	0.4210	24.87	23.56
EQU	0	12/05/22	12:03:02	24.66	NaN	1921.90	322.05	414.04	2.87	31.12	1017.00	-1.27	2.92	91.61	29.00	353.49	9.95	9.93	9.93	0.4210	24.81	23.31
EQU	0	12/05/22	12:04:33	24.55	NaN	1988.80	336.58	416.37	2.89	31.07	1017.10	-1.14	2.90	92.45	29.00	353.40	9.95	9.93	9.93	0.4220	24.81	23.31
EQU	0	12/05/22	12:06:04	24.11	NaN	2189.30	381.96	416.20	2.89	31.01	1017.10	-1.21	2.86	92.23	29.00	353.28	9.95	9.93	9.93	0.4220	24.81	23.19
EQU	0	12/05/22	12:07:34	24.00	NaN	2346.60	419.44	415.29	2.88	31.02	1017.10	-1.38	2.73	92.51	29.00	352.86	9.95	9.93	9.94	0.4220	24.75	23.06
EQU	0	12/05/22	12:09:04	24.44	NaN	2344.50	418.83	417.66	2.90	30.95	1017.10	-1.47	2.90	92.57	29.00	352.78	9.95	9.93	9.94	0.4230	24.75	23.00
EQU	0	12/05/22	12:10:34	24.84	NaN	2152.80	373.36	420.66	2.92	30.88	1017.10	-1.35	2.89	92.12	29.00	352.01	9.95	9.93	9.94	0.4230	24.69	23.06
EQU	0	12/05/22	12:12:04	24.89	NaN	1980.60	334.47	417.58	2.90	30.85	1017.20	-1.38	2.94	91.33	29.00	351.38	9.95	9.93	9.94	0.4230	24.62	23.12
EQU	0	12/05/22	12:13:36	25.07	NaN	1884.30	313.58	419.29	2.91	30.80	1017.20	-1.31	2.84	91.95	29.00	351.53	9.95	9.92	9.94	0.4230	24.62	22.94
EQU	0	12/05/22	12:15:07	24.53	NaN	2007.00	340.42	425.41	2.96	30.98	1017.30	-2.29	2.87	88.90	29.00	352.10	9.95	9.92	9.82	0.4180	24.62	23.87
EQU	0	12/05/22	12:16:38	24.48	NaN	2155.20	373.87	432.58	3.02	30.95	1017.40	-0.90	2.90	90.17	29.00	352.41	9.95	9.93	9.21	0.3930	24.62	24.00
EQU	0	12/05/22	12:18:09	24.49	NaN	2210.90	386.89	434.83	3.04	31.01	1017.40	-1.01	2.90	92.23	29.00	353.89	9.95	9.93	8.65	0.3700	24.69	23.94
EQU	0	12/05/22	12:19:40	24.88	NaN	2160.80	375.17	431.62	3.01	30.93	1017.30	-1.12	2.95	90.61	29.00	356.70	9.95	9.93	8.82	0.3780	24.69	23.62
EQU	0	12/05/22	12:21:12	24.88	NaN	2042.50	348.25	429.58	2.99	30.91	1017.30	-0.96	2.95	91.05	29.00	360.54	9.95	9.93	9.27	0.3960	24.69	23.75
EQU	0	12/05/22	12:22:42	24.98	NaN	2020.10	343.35	433.04	3.02	31.02	1017.30	-1.11	2.94	92.96	29.00	362.19	9.95	9.93	9.40	0.4010	24.75	24.25
EQU	0	12/05/22	12:24:14	25.07	NaN	1944.60	326.91	440.00	3.08	31.10	1017.30	-1.07	2.94	92.06	29.00	362.08	9.95	9.93	9.42	0.4020	24.75	24.62
EQU	0	12/05/22	12:25:45	25.45	NaN	1806.50	297.48	446.08	3.13	31.13	1017.40	-0.85	2.95	91.72	29.00	361.93	9.95	9.93	9.40	0.4010	24.87	24.81
EQU	0	12/05/22	12:27:16	25.47	NaN	1704.10	276.41	445.20	3.12	31.19	1017.50	-0.89	2.94	92.06	29.00	361.98	9.95	9.93	9.53	0.4060	24.87	24.44
EQU	0	12/05/22	12:28:46	25.53	NaN	1670.00	269.53	446.33	3.13	31.20	1017.50	-1.02	2.93	92.28	29.00	362.69	9.95	9.93	9.45	0.4030	24.94	24.62
EQU	0	12/05/22	12:30:17	25.34	NaN	1676.00	270.72	445.20	3.12	31.21	1017.50	-0.91	2.95	92.45	29.00	362.20	9.95	9.92	9.19	0.3930	25.00	24.44
EQU-DRAIN	0	12/05/22	12:31:48	25.32	NaN	1695.50	274.77	443.12	3.10	31.30	1017.50	-0.79	2.95	92.23	29.00	361.52	9.95	9.92	9.30	0.3960	25.00	24.44
EQU	0	12/05/22	12:33:41	25.98	NaN	1638.90	263.41	438.75	3.07	31.32	1017.50	-0.89	2.96	92.28	29.00	360.27	9.95	9.92	9.35	0.3980	25.06	24.69
EQU	0	12/05/22	12:35:12	25.98	NaN	1610.10	257.76	444.08	3.11	31.41	1017.50	-0.96	2.94	90.78	29.00	359.99	9.96	9.93	8.79	0.3760	25.12	25.19
EQU	0	12/05/22	12:36:43	25.95	NaN	1579.90	251.77	443.95	3.11	31.35	1017.60	-1.12	2.93	93.87	29.00	360.45	9.96	9.93	8.97	0.3820	25.19	24.81
EQU	0	12/05/22	12:38:12	26.16	NaN	1571.30	250.08	443.12	3.10	31.34	1017.60	-1.02	2.96	92.51	29.00	361.66	9.96	9.92	9.27	0.3950	25.19	24.56
EQU	0	12/05/22	12:39:42	26.17	NaN	1548.00	245.59	444.16	3.11	31.41	1017.60	-1.08	2.94	91.67	29.00	362.19	9.96	9.92	9.28	0.3950	25.19	24.56
EQU	0	12/05/22	12:41:13	26.15	NaN	1542.20	244.48	445.91	3.13	31.41	1017.60	-1.34	2.92	91.84	29.00	362.51	9.96	9.92	9.19	0.3910	25.25	24.56
EQU	0	12/05/22	12:42:44	26.06	NaN	1534.20	242.92	444.95	3.12	31.39	1017.60	-1.52	2.93	89.67	29.00	362.07	9.96	9.92	9.51	0.4040	25.25	24.25
EQU	0	12/05/22	12:44:16	26.31	NaN	1544.80	244.96	441.20	3.09	31.38	1017.50	-1.14	2.92	92.12	29.00	361.40	9.96	9.92	9.72	0.4120	25.25	24.06
EQU	0	12/05/22	12:45:46	26.15	NaN	1519.30	240.01	443.45	3.11	31.33	1017.50	-1.01	2.94	92.34	29.00	360.85	9.95	9.92	9.82	0.4160	25.25	23.75
EQU	0	12/05/22	12:47:17	25.96	NaN	1551.60	246.16	443.54	3.11	31.25	1017.60	-1.17	2.92	91.00	29.00	360.42	9.95	9.92	9.86	0.4190	25.19	23.75
EQU	0	12/05/22	12:48:46	25.79	NaN	1569.70	249.69	442.58	3.10	31.26	1017.60	-1.28	2.92	92.68	29.00	360.23	9.95	9.92	9.89	0.4190	25.19	23.69
EQU	0	12/05/22	12:50:16	25.79	NaN	1575.20	250.71	443.79	3.11	31.20	1017.60	-0.87	2.34	91.39	29.00	359.74	9.95	9.92	9.90	0.4200	25.19	23.62
EQU	0	12/05/22	12:51:47	25.81	NaN	1578.80	251.39	443.79	3.11	31.17	1017.60	-1.04	2.92	91.39	29.00	359.18	9.95	9.92	9.91	0.4200	25.19	23.62
EQU	0	12/05/22	12:53:18	25.84	NaN	1563.80	248.40	441.33	3.09	31.11	1017.60	-1.20	2.92	90.55	29.00	358.68	9.95	9.92	9.92	0.4190	25.19	23.56
EQU	0	12/05/22	12:54:48	25.79	NaN	1590.70	253.63	440.16	3.08	31.08	1017.60	-1.11	2.90	91.50	29.00	358.34	9.95	9.92	9.93	0.4200	25.12	23.44
EQU	0	12/05/22	12:56:20	25.93	NaN	1588.20	253.17	437.12	3.05	31.10	1017.60	-1.24	2.94	91.33	29.00	358.74	9.95	9.92	9.93	0.4210	25.12	23.37
EQU	0	12/05/22	12:57:51	26.11	NaN	1523.30	240.57	438.45	3.06	31.12	1017.60	-1.17	2.79	90.83	29.00	363.29	9.95	9.92	9.91	0.4200	25.12	23.69
EQU	0	12/05/22	12:59:22	26.16	NaN	1500.70	236.30	445.50	3.12	31.17	1017.60	-0.95	2.92	91.00	29.00	370.92	9.95	9.92	9.89	0.4200	25.12	24.31
EQU	0	12/05/22	13:00:53	26.16	NaN	1478.10	232.10	453.87	3.19	31.29	1017.60	-0.77	2.93	93.07	29.00	377.19	9.95	9.92	9.88	0.4180	25.19	24.75
EQU-DRAIN	0	12/05/22	13:02:24	26.22	NaN	1523.60	240.87	458.20	3.23	31.37	1017.70	-0.72	2.91	93.41	29.00	383.61	9.96	9.92	9.85	0.4180	25.25	25.00
EQU	0	12/05/22	13:04:15	26.45	NaN	1693.00	274.42	460.62	3.25	31.52	1017.70	-1.12	2.89	90.72	29.00	391.69	9.96	9.92	9.76	0.4130	25.31	25.37
EQU	0	12/05/22	13:05:45	27.00	NaN	1869.90	311.24	463.75	3.27	31.63	1017.70	-0.74	2.88	92.00	29.00	397.23	9.96	9.92	9.68	0.4100	25.44	25.62
EQU	0	12/05/22	13:07:15	27.36	NaN	2054.40	351.80	466.41	3.30	31.74	1017.60	-0.53	2.90	91.89	29.00	384.52	9.96	9.92	9.61	0.4070	25.56	25.75
EQU	0	12/05/22	13:08:46	27.45	NaN	2166.30	377.52	469.00	3.32	31.86	1017.60	-0.74	2.89	90.72	29.00	381.23	9.96	9.92	9.57	0.4060	25.62	25.87
EQU	0	12/05/22	13:10:17	27.51	NaN	2215.90	389.21	469.62	3.32	31.95	1017.60	-0.64	2.88	90.89	29.00	385.55	9.96	9.92	9.55	0.4050	25.75	26.06
EQU	0	12/05/22	13:11:46	27.51	NaN	2224.30	391.24	467.37	3.31	31.98	1017.60	-1.00	2.88	91.61	29.00	392.89	9.96	9.92	9.57	0.4050	25.81	25.81
EQU	0	12/05/22	13:13:17	27.53	NaN	2289.70	406.81	459.50	3.24	31.97	1017.60	-0.67	2.90	90.72	29.00	386.89	9.96	9.92	9.70	0.4100	25.87	25.44
EQU	0	12/05/22	13:14:48	27.52	NaN	2295.10	408.16	454.95	3.21	32.02	1017.60	-0.61	2.88	91.50	29.00	387.45	9.96	9.92	9.79	0.4130	25.94	25.37
EQU	0	12/05/22	13:16:19	27.51	NaN	2300.00	409.28	455.37	3.21	31.99	1017.70	-1.12	2.88	91.17	29.00	385.35	9.96	9.92	9.87	0.4170	26.00	25.00
ATM	0	12/05/22	13:21:06	27.51	NaN	2026.30	346.75	865.16	6.92	31.87	1017.60	-1.01	2.96	100.67	29.00	384.82	9.96	9.92	9.93	0.4190	26.00	24.56
ATM	0	12/05/22	13:22:33	27.51	NaN	2027.60	347.03	865.29	6.92	31.90	1017.70	-0.92	2.93	100.73	29.00	383.32	9.96	9.92	9.93	0.4190	26.00	24.56
ATM	0	12/05/22	13:23:59	27.53	NaN	2057.50	353.81	870.12	6.97	31.91	1017.60	-0.76	2.91	100.73	29.00	385.04	9.96	9.92	9.92	0.4180	26.00	24.81
EQU	0	12/05/22	13:29:21	27.61	NaN	2316.40	413.79	472.87	3.36	32.30	1017.50	-0.53	2.88	91.44	29.00	380.77	9.96	9.92	9.88	0.4160	26.19	26.06
EQU	0	12/05/22	13:30:51	27.60	NaN	2325.10	415.83	465.16	3.29	32.25	1017.50	-0.55	2.90	91.44	29.00	375.41	9.96	9.92	9.88	0.4160	26.25	25.69
EQU-DRAIN	0	12/05/22	13:32:21	27.61	NaN	2317.70	414.12	457.79	3.23	32.40	1017.70	-0.96	2.90	89.12	29.00	365.03	9.96	9.92	9.90	0.4170	26.31	25.94
EQU	0	12/05/22	13:34:13	27.57	NaN	2312.90	413.02	455.12	3.21	32.43	1017.60	-0.75	2.92	91.44	29.00	347.31	9.96	9.92	9.54	0.4020	26.31	26.25
EQU	0	12/05/22	13:35:43	27.36	NaN	2309.30	412.27	455.91	3.22	32.49	1017.50	-0.35	2.91	93.81	29.00	338.01	9.96	9.92	9.37	0.3950	26.44	26.19
EQU	0	12/05/22	13:37:14	27.28	NaN	2302.90	410.72	452.87	3.20	32.53	1017.60	-0.56	2.90	90.50	29.00	336.83	9.96	9.92	9.24	0.3900	26.44	26.31
EQU	0	12/05/22	13:38:44	27.30	NaN	2294.30	408.70	452.04	3.19	32.56	1017.60	-0.95	2.89	94.15	29.00	334.02	9.96	9.92	9.07	0.3840	26.50	26.25
EQU	0	12/05/22	13:40:14	27.40	NaN	2294.90	408.88	446.83	3.15	32.63	1017.70	-0.49	2.87	91.00	29.00	329.52	9.96	9.92	8.90	0.3750	26.50	26.19
EQU	0	12/05/22	13:41:45	27.43	NaN	2298.90	409.90	442.16	3.11	32.64	1017.60	-0.78	2.86	90.78	29.00	317.70	9.96	9.92	9.01	0.3800	26.56	26.12
EQU	0	12/05/22	13:43:15	27.35	NaN	2298.20	409.76	440.33	3.10	32.66	1017.50	-0.70	2.89	91.56	29.00	297.35	9.96	9.92	8.77	0.3700	26.62	26.12
EQU	0	12/05/22	13:44:46	27.30	NaN	2296.60	409.37	440.62	3.10	32.64	1017.50	-0.44	2.89	93.02	29.00	273.07	9.96	9.92	8.99	0.3800	26.62	25.81
EQU	0	12/05/22	13:46:16	27.28	NaN	2293.90	408.61	438.00	3.08	32.57	1017.50	-0.81	2.89	91.28	29.00	270.19	9.96	9.92	9.62	0.4040	26.62	25.25
EQU	0	12/05/22	13:47:47	27.25	NaN	2288.50	407.17	432.16	3.03	32.49	1017.60	-0.62	2.88	91.11	29.00	267.11	9.96	9.92	9.84	0.4130	26.62	24.75
EQU	0	12/05/22	13:49:17	27.24	NaN	2289.00	407.17	428.08	2.99	32.41	1017.60	-1.26	2.82	88.08	29.00	265.47	9.96	9.92	9.91	0.4150	26.56	24.44
EQU	0	12/05/22	13:50:48	27.25	NaN	2288.00	406.76	426.37	2.98	32.29	1017.60	-1.14	2.77	89.34	29.00	264.78	9.96	9.92	9.93	0.4160	26.50	24.25
EQU	0	12/05/22	13:52:18	27.25	NaN	2288.50	406.73	425.95	2.98	32.21	1017.70	-0.93	2.83	90.66	29.00	264.76	9.96	9.92	9.94	0.4160	26.44	24.06
EQU	0	12/05/22	13:53:49	27.23	NaN	2288.20	406.74	426.62	2.98	32.25	1017.60	-1.37	2.85	89.67	29.00	264.90	9.96	9.92	9.94	0.4160	26.37	24.00
EQU	0	12/05/22	13:55:19	27.23	NaN	2288.60	406.71	428.00	2.99	32.12	1017.50	-1.29	2.85	91.56	29.00	264.73	9.96	9.92	9.94	0.4170	26.31	24.00
EQU	0	12/05/22	13:56:50	27.21	NaN	2287.10	406.23	426.62	2.98	32.10	1017.70	-0.91	2.86	87.37	29.00	264.40	9.96	9.90	9.94	0.4170	26.31	23.94
EQU	0	12/05/22	13:58:20	27.21	NaN	2287.00	406.22	429.54	3.00	32.08	1017.60	-1.10	2.85	89.67	29.00	264.06	9.96	9.89	9.94	0.4170	26.25	24.00
EQU	0	12/05/22	13:59:51	27.20	NaN	2284.00	405.54	432.95	3.03	32.07	1017.50	-0.81	2.88	91.17	29.00	264.00	9.96	9.87	9.94	0.4170	26.19	24.12
EQU	0	12/05/22	14:01:22	27.22	NaN	2258.00	399.26	437.00	3.06	32.06	1017.60	-0.96	2.87	90.66	29.00	264.41	9.96	9.85	9.93	0.4170	26.19	24.69
EQU-DRAIN	0	12/05/22	14:02:52	27.24	NaN	2281.80	405.18	439.37	3.08	32.15	1017.50	-0.79	2.86	87.26	29.00	264.15	9.96	9.87	9.80	0.4120	26.19	25.00
EQU	0	12/05/22	14:04:43	27.24	NaN	2285.20	406.07	440.45	3.09	32.22	1017.50	-0.65	2.86	91.00	29.00	263.88	9.96	9.84	9.84	0.4130	26.25	25.19
EQU	0	12/05/22	14:06:13	27.20	NaN	2286.00	406.17	441.20	3.10	32.16	1017.50	-1.34	2.88	90.89	29.00	263.44	9.96	9.89	9.87	0.4140	26.25	24.94
EQU	0	12/05/22	14:07:44	27.19	NaN	2284.80	405.77	436.62	3.06	32.11	1017.60	-0.72	2.88	109.11	29.00	263.47	9.96	9.89	9.91	0.4160	26.25	24.62
EQU	0	12/05/22	14:09:14	27.19	NaN	2287.80	406.37	432.50	3.03	32.02	1017.50	-0.90	2.88	91.84	29.00	264.78	9.96	9.90	9.93	0.4160	26.19	24.37
EQU	0	12/05/22	14:10:45	27.20	NaN	2284.80	405.53	430.08	3.01	31.96	1017.60	-1.04	2.87	89.39	29.00	265.53	9.96	9.91	9.93	0.4160	26.19	24.25
EQU	0	12/05/22	14:12:15	27.22	NaN	2288.20	406.37	430.33	3.01	31.96	1017.60	-0.89	2.88	90.61	29.00	264.43	9.96	9.91	9.93	0.4170	26.12	24.06
EQU	0	12/05/22	14:13:46	27.17	NaN	2288.20	406.40	431.16	3.02	31.96	1017.50	-1.08	2.89	90.44	29.00	264.23	9.96	9.91	9.93	0.4160	26.12	24.00
EQU	0	12/05/22	14:15:17	27.14	NaN	2287.20	406.15	435.54	3.05	31.92	1017.50	-1.00	2.88	88.79	29.00	264.67	9.95	9.91	9.94	0.4170	26.12	24.06
EQU	0	12/05/22	14:16:47	27.12	NaN	2285.10	405.43	439.83	3.08	31.78	1017.60	-0.81	2.88	89.56	29.00	265.37	9.95	9.91	9.93	0.4160	26.06	24.06
EQU	0	12/05/22	14:18:18	27.09	NaN	2281.70	404.74	441.37	3.10	31.88	1017.60	-0.61	2.88	90.28	29.00	266.05	9.95	9.91	9.94	0.4180	26.06	23.94
EQU	0	12/05/22	14:19:48	27.03	NaN	2280.40	404.26	438.79	3.07	31.77	1017.60	-1.08	2.88	91.56	29.00	266.42	9.95	9.91	9.94	0.4180	26.00	24.00
EQU	0	12/05/22	14:21:19	27.04	NaN	2278.10	403.69	439.20	3.08	31.77	1017.60	-0.59	2.88	87.86	29.00	266.21	9.95	9.91	9.94	0.4170	26.00	23.87
EQU	0	12/05/22	14:22:49	27.06	NaN	2277.50	403.55	439.20	3.08	31.73	1017.50	-0.75	2.97	91.78	29.00	266.51	9.95	9.91	9.94	0.4180	26.00	23.75
EQU	0	12/05/22	14:24:20	27.07	NaN	2278.20	403.62	441.33	3.09	31.67	1017.60	-1.03	2.94	91.39	29.00	266.06	9.95	9.91	9.94	0.4180	26.00	24.00
EQU	0	12/05/22	14:25:50	27.06	NaN	2279.60	404.06	443.33	3.11	31.75	1017.60	-0.81	2.95	89.89	29.00	266.84	9.95	9.91	9.94	0.4180	25.94	24.19
EQU	0	12/05/22	14:27:21	27.09	NaN	2277.80	403.59	445.54	3.13	31.73	1017.60	-0.90	2.93	91.89	29.00	266.94	9.95	9.91	9.94	0.4170	25.94	24.19
EQU	0	12/05/22	14:28:52	27.07	NaN	2251.70	397.31	444.79	3.12	31.68	1017.60	-0.93	2.91	87.92	29.00	267.07	9.95	9.91	9.94	0.4180	25.94	24.19
EQU	0	12/05/22	14:30:22	27.03	NaN	2276.40	403.15	441.04	3.09	31.66	1017.60	-0.75	2.92	92.28	29.00	270.91	9.95	9.91	9.94	0.4190	25.94	24.00
EQU	0	12/05/22	14:31:53	27.01	NaN	2277.70	403.35	437.62	3.06	31.60	1017.60	-1.02	2.92	91.84	29.00	276.48	9.95	9.91	9.94	0.4180	25.87	23.81
EQU-DRAIN	0	12/05/22	14:33:24	27.02	NaN	2224.80	390.71	436.70	3.05	31.47	1017.60	-1.06	2.86	90.72	29.00	278.34	9.95	9.90	9.94	0.4190	25.81	23.62
EQU	0	12/05/22	14:35:16	27.06	NaN	2234.90	392.98	434.83	3.04	31.45	1017.60	-0.79	2.89	91.11	29.00	274.71	9.95	9.90	9.95	0.4180	25.81	23.50
EQU	0	12/05/22	14:36:45	27.05	NaN	2232.00	392.24	436.33	3.05	31.40	1017.60	-0.91	2.88	91.89	29.00	273.12	9.95	9.90	9.94	0.4190	25.81	23.50
EQU	0	12/05/22	14:38:15	27.05	NaN	2230.90	391.93	436.04	3.05	31.36	1017.60	-0.90	2.87	91.33	29.00	273.45	9.95	9.89	9.95	0.4190	25.81	23.37
EQU	0	12/05/22	14:39:45	27.08	NaN	2246.00	395.38	435.45	3.04	31.32	1017.80	-1.32	2.79	83.47	29.00	274.31	9.95	9.88	9.95	0.4190	25.75	23.44
EQU	0	12/05/22	14:41:15	27.25	NaN	2233.80	392.61	435.00	3.04	31.36	1017.60	-0.99	2.87	94.09	29.00	298.24	9.95	9.88	9.95	0.4190	25.69	23.37
EQU	0	12/05/22	14:42:46	27.12	NaN	2249.00	396.03	434.87	3.04	31.29	1017.80	-1.32	2.87	93.81	29.00	333.43	9.95	9.88	9.94	0.4190	25.69	23.31
EQU	0	12/05/22	14:44:17	26.98	NaN	2129.80	368.34	435.95	3.05	31.34	1017.70	-0.61	2.89	93.41	29.00	364.10	9.95	9.89	9.85	0.4160	25.62	24.00
EQU	0	12/05/22	14:45:48	27.09	NaN	2114.00	364.78	440.20	3.08	31.37	1017.70	-0.62	2.90	85.06	29.00	351.29	9.95	9.89	9.41	0.3980	25.69	24.37
EQU	0	12/05/22	14:47:19	27.24	NaN	2170.10	377.79	444.87	3.12	31.44	1017.70	-0.88	2.87	91.72	29.00	354.93	9.95	9.89	8.93	0.3800	25.62	24.87
EQU	0	12/05/22	14:48:50	27.39	NaN	2221.60	389.93	450.91	3.17	31.52	1017.70	-0.60	2.89	91.22	29.00	356.24	9.96	9.90	8.31	0.3530	25.69	25.00
EQU	0	12/05/22	14:50:22	27.45	NaN	2284.10	404.84	450.87	3.17	31.57	1017.70	-0.57	2.88	91.28	29.00	372.45	9.96	9.90	8.02	0.3410	25.75	25.00
EQU	0	12/05/22	14:51:53	27.44	NaN	2253.70	397.69	452.45	3.18	31.66	1017.80	-0.65	2.88	89.17	29.00	376.54	9.96	9.90	7.97	0.3400	25.81	25.19
EQU	0	12/05/22	14:53:24	27.40	NaN	2258.90	399.06	454.20	3.20	31.76	1017.80	-0.57	2.88	87.26	29.00	380.94	9.96	9.90	7.70	0.3280	25.87	25.56
EQU	0	12/05/22	14:54:55	27.32	NaN	2303.90	409.79	449.41	3.16	31.67	1017.70	-0.77	2.87	90.44	29.00	321.85	9.96	9.90	8.00	0.3400	25.94	25.06
EQU	0	12/05/22	14:56:26	27.28	NaN	2302.90	409.50	443.04	3.11	31.67	1017.70	-0.67	2.88	89.78	29.00	258.36	9.96	9.90	9.02	0.3820	25.94	24.44
EQU	0	12/05/22	14:57:57	27.24	NaN	2302.50	409.40	439.50	3.08	31.66	1017.70	-0.74	2.85	89.28	29.00	225.84	9.96	9.90	9.50	0.4000	25.94	24.37
EQU	0	12/05/22	14:59:27	27.28	NaN	2296.80	407.90	438.45	3.07	31.58	1017.70	-0.71	2.87	89.23	29.00	230.98	9.96	9.90	9.70	0.4090	25.94	24.12
STD1-DRAIN	0	12/05/22	15:04:14	27.34	0.00	-49.62	-6.66	12.25	0.07	31.52	1017.60	-0.97	2.87	66.08	29.00	336.38	9.95	9.90	9.91	0.4160	25.87	23.94
STD1	0	12/05/22	15:06:02	27.29	0.00	-49.90	-6.70	10.17	0.06	31.47	1017.60	-0.67	2.89	65.80	29.00	338.48	9.96	9.90	9.92	0.4170	25.87	23.94
