Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU	0	10/05/22	18:09:53	23.02	NaN	6966.70	2409.20	366.00	2.49	31.21	1020.50	-0.46	2.73	93.81	30.00	310.31	9.96	9.86	9.95	0.4180	25.19	23.12
EQU	0	10/05/22	18:11:24	23.03	NaN	6936.60	2390.20	370.87	2.53	31.30	1020.40	-0.49	2.76	93.41	30.00	323.34	9.96	9.86	9.94	0.4190	25.12	23.25
EQU	0	10/05/22	18:12:54	22.96	NaN	6989.40	2424.40	370.66	2.53	31.17	1020.50	-2.97	2.73	92.00	30.00	308.90	9.96	9.86	9.94	0.4190	25.06	23.00
EQU	0	10/05/22	18:14:25	22.98	NaN	6929.50	2385.20	374.75	2.56	31.20	1020.30	-0.39	2.56	92.96	30.00	310.80	9.96	8.92	9.94	0.4180	25.06	22.94
EQU-DRAIN	0	10/05/22	18:15:56	23.11	NaN	6887.60	2357.00	374.87	2.56	31.13	1020.30	-0.87	2.73	91.05	30.00	317.66	9.96	9.47	9.94	0.4190	25.00	22.87
EQU	0	10/05/22	18:17:48	23.00	NaN	6967.10	2408.80	372.29	2.54	30.99	1020.30	-1.91	1.09	91.89	30.00	334.30	9.96	9.80	9.94	0.4190	24.94	22.81
EQU	0	10/05/22	18:19:19	23.06	NaN	6927.40	2382.30	374.70	2.56	31.00	1020.30	-1.90	2.72	91.22	30.00	335.02	9.96	9.81	9.94	0.4190	24.87	22.87
EQU	0	10/05/22	18:20:49	23.01	NaN	6962.60	2405.50	375.41	2.56	30.98	1020.30	-1.14	2.72	91.72	30.00	335.35	9.96	9.66	9.95	0.4200	24.87	22.87
EQU	0	10/05/22	18:22:19	22.98	NaN	6974.50	2413.10	373.87	2.55	30.96	1020.40	-0.99	2.69	90.06	30.00	334.31	9.96	9.82	9.95	0.4200	24.81	23.00
EQU	0	10/05/22	18:23:48	22.97	NaN	6949.80	2396.20	372.70	2.54	30.88	1020.30	-1.22	2.71	93.92	30.00	333.68	9.96	9.84	9.95	0.4190	24.81	22.94
EQU	0	10/05/22	18:25:20	22.97	NaN	6948.60	2394.80	371.25	2.53	30.78	1020.30	-0.78	2.71	93.58	30.00	332.28	9.96	9.85	9.95	0.4200	24.75	22.75
EQU	0	10/05/22	18:26:51	23.00	NaN	7031.10	2449.60	369.04	2.51	30.76	1020.40	-0.57	2.70	94.04	30.00	330.51	9.96	9.85	9.95	0.4200	24.62	22.69
EQU	0	10/05/22	18:28:22	23.05	NaN	6923.70	2377.70	371.25	2.53	30.72	1020.30	-2.13	2.74	89.72	30.00	330.27	9.96	9.85	9.95	0.4210	24.62	22.87
EQU	0	10/05/22	18:29:53	23.03	NaN	6978.00	2413.10	372.29	2.54	30.64	1020.30	-0.88	2.74	91.17	30.00	327.31	9.96	9.86	9.95	0.4200	24.56	22.69
EQU	0	10/05/22	18:31:24	23.24	NaN	6986.00	2418.00	376.45	2.57	30.57	1020.30	-1.85	2.73	92.73	30.00	321.85	9.96	9.86	9.95	0.4200	24.56	22.56
EQU	0	10/05/22	18:32:55	23.12	NaN	6987.50	2418.90	378.20	2.58	30.56	1020.30	-2.20	2.73	93.70	30.00	320.01	9.96	9.86	9.95	0.4210	24.50	22.50
EQU	0	10/05/22	18:34:25	23.00	NaN	6968.60	2405.80	377.66	2.58	30.48	1020.30	-0.74	2.81	90.55	30.00	319.14	9.96	9.86	9.95	0.4210	24.50	22.62
EQU	0	10/05/22	18:35:56	22.98	NaN	6972.70	2408.50	375.79	2.56	30.47	1020.30	-0.89	2.75	91.89	30.00	318.61	9.95	9.60	9.95	0.4200	24.44	22.37
EQU	0	10/05/22	18:37:27	22.98	NaN	6963.50	2402.70	378.58	2.58	30.50	1020.20	-2.03	2.82	92.06	30.00	318.71	9.96	9.71	9.95	0.4210	24.44	22.56
EQU	0	10/05/22	18:38:58	22.99	NaN	7005.80	2430.40	376.62	2.57	30.41	1020.20	-0.64	2.74	92.17	30.00	318.80	9.96	9.81	9.95	0.4210	24.37	22.31
EQU	0	10/05/22	18:40:28	22.98	NaN	6983.10	2415.40	375.70	2.56	30.37	1020.10	-1.02	2.82	91.17	30.00	318.89	9.96	9.81	9.95	0.4200	24.37	22.31
EQU	0	10/05/22	18:41:59	23.03	NaN	6978.00	2412.30	377.37	2.57	30.33	1020.00	-1.14	2.82	90.22	30.00	323.26	9.95	9.81	9.95	0.4200	24.31	22.37
EQU	0	10/05/22	18:43:29	23.03	NaN	6989.30	2419.50	379.00	2.59	30.33	1020.10	-0.61	2.85	90.66	30.00	327.30	9.95	9.84	9.95	0.4210	24.31	22.62
EQU	0	10/05/22	18:44:59	23.04	NaN	7007.90	2432.40	381.62	2.61	30.32	1020.00	-1.23	2.86	91.84	30.00	332.63	9.96	9.85	9.95	0.4210	24.31	22.62
EQU-DRAIN	0	10/05/22	18:46:30	23.04	NaN	7009.70	2433.50	382.16	2.61	30.34	1020.00	-0.87	2.86	92.00	30.00	340.13	9.96	9.86	9.95	0.4210	24.25	22.50
EQU	0	10/05/22	18:48:22	23.02	NaN	7006.80	2431.40	379.45	2.59	30.32	1020.00	-0.93	2.86	90.11	30.00	346.60	9.95	9.78	9.95	0.4210	24.25	22.19
EQU	0	10/05/22	18:49:54	23.04	NaN	6989.90	2419.40	380.58	2.60	30.27	1020.10	-1.51	2.75	92.85	30.00	348.47	9.95	9.86	9.95	0.4210	24.25	21.94
EQU	0	10/05/22	18:51:25	23.07	NaN	6971.20	2406.80	381.12	2.60	30.26	1020.10	-0.88	2.81	92.12	30.00	347.62	9.95	9.86	9.95	0.4210	24.25	22.31
EQU	0	10/05/22	18:52:56	23.09	NaN	6972.10	2407.90	383.16	2.62	30.30	1020.00	-0.87	2.85	91.28	30.00	353.53	9.96	9.86	9.95	0.4220	24.25	22.12
EQU	0	10/05/22	18:54:27	23.08	NaN	6982.00	2414.40	383.45	2.62	30.28	1020.00	-1.33	2.86	90.89	30.00	354.41	9.96	9.86	9.95	0.4210	24.19	22.00
EQU	0	10/05/22	18:55:58	23.13	NaN	6987.90	2418.30	382.50	2.61	30.27	1020.00	-1.20	2.77	92.57	30.00	355.59	9.96	9.87	9.95	0.4210	24.25	21.62
EQU	0	10/05/22	18:57:29	23.14	NaN	6986.10	2417.50	381.50	2.60	30.24	1019.90	-1.08	2.75	88.90	30.00	353.05	9.96	9.87	9.95	0.4210	24.25	21.37
EQU	0	10/05/22	18:58:59	23.18	NaN	6984.00	2415.90	380.70	2.60	30.27	1019.90	-1.28	2.74	91.61	30.00	354.60	9.96	9.86	9.95	0.4210	24.19	21.69
EQU	0	10/05/22	19:00:29	23.20	NaN	6991.20	2421.10	381.16	2.60	30.24	1019.80	-0.96	2.75	92.00	30.00	355.54	9.96	9.87	9.95	0.4210	24.25	22.31
ATM	0	10/05/22	19:05:16	23.24	NaN	2024.30	343.39	765.70	5.90	30.52	1020.00	-1.15	2.75	102.34	30.00	356.18	9.96	9.87	9.83	0.4160	24.31	23.75
ATM	0	10/05/22	19:06:43	23.35	NaN	2050.90	349.49	773.62	5.98	30.66	1020.00	-0.97	2.75	102.40	30.00	335.26	9.96	9.87	9.71	0.4110	24.44	24.12
ATM	0	10/05/22	19:08:10	23.27	NaN	2032.40	345.42	769.33	5.94	30.72	1020.00	-0.93	2.75	102.59	30.00	293.04	9.96	9.87	9.65	0.4090	24.50	24.44
EQU	0	10/05/22	19:13:34	23.27	NaN	7220.90	2586.40	398.91	2.75	31.14	1019.90	-0.85	2.72	94.49	30.00	185.00	9.96	9.87	9.21	0.3890	24.87	25.37
EQU	0	10/05/22	19:15:04	23.22	NaN	7050.30	2468.00	397.66	2.74	31.16	1020.00	-0.93	2.71	90.55	30.00	172.67	9.96	9.87	9.31	0.3940	24.94	25.12
EQU-DRAIN	0	10/05/22	19:16:35	23.24	NaN	7065.70	2479.40	392.50	2.70	31.27	1019.90	-0.70	2.71	90.22	30.00	191.08	9.96	9.87	9.36	0.3950	25.06	25.06
EQU	0	10/05/22	19:18:27	23.24	NaN	7008.00	2441.00	385.87	2.65	31.39	1020.00	-0.64	2.73	94.32	30.00	206.96	9.96	9.87	9.62	0.4060	25.19	25.06
EQU	0	10/05/22	19:19:59	23.25	NaN	7018.50	2450.00	384.75	2.64	31.50	1019.80	-0.18	2.73	93.13	30.00	222.90	9.96	9.87	9.67	0.4080	25.25	25.19
EQU	0	10/05/22	19:21:30	23.27	NaN	7015.50	2447.80	386.50	2.65	31.59	1019.90	-0.82	2.98	93.58	30.00	229.44	9.96	9.87	9.62	0.4060	25.37	25.37
EQU	0	10/05/22	19:23:01	23.19	NaN	7132.80	2529.30	389.70	2.68	31.72	1019.90	-0.78	3.04	93.98	30.00	234.21	9.96	9.87	9.27	0.3920	25.50	25.94
EQU	0	10/05/22	19:24:32	23.13	NaN	7041.50	2467.60	394.87	2.72	31.83	1019.90	-0.84	3.04	92.28	30.00	234.08	9.96	9.87	8.72	0.3690	25.62	26.25
EQU	0	10/05/22	19:26:03	23.14	NaN	7010.70	2447.90	398.91	2.75	31.97	1019.90	-0.86	3.01	98.25	30.00	234.76	9.96	9.87	8.54	0.3610	25.69	26.37
EQU	0	10/05/22	19:27:33	23.16	NaN	7009.60	2448.80	405.00	2.80	32.11	1019.80	-0.70	3.05	91.56	30.00	235.75	9.96	9.86	7.97	0.3390	25.81	26.62
EQU	0	10/05/22	19:29:03	23.13	NaN	7058.70	2482.90	410.95	2.85	32.20	1019.80	-0.68	3.05	91.28	30.00	233.48	9.96	9.86	7.10	0.3020	25.94	26.81
EQU	0	10/05/22	19:30:34	23.15	NaN	7140.40	2540.80	413.20	2.87	32.37	1019.80	-0.11	2.18	79.58	30.00	229.84	9.96	9.86	6.52	0.2770	26.12	27.19
EQU	0	10/05/22	19:32:04	23.12	NaN	7140.00	2541.90	415.54	2.89	32.53	1019.80	-0.97	3.26	88.35	30.00	225.47	9.96	9.86	6.08	0.2600	26.25	27.37
EQU	0	10/05/22	19:33:35	23.39	NaN	7190.80	2579.00	416.37	2.90	32.67	1019.80	-1.82	2.85	87.70	30.00	229.79	9.96	9.86	5.90	0.2510	26.37	27.44
EQU	0	10/05/22	19:35:05	23.18	NaN	7192.60	2581.20	415.16	2.89	32.78	1019.80	-0.19	2.86	90.44	30.00	228.32	9.96	9.86	5.89	0.2510	26.50	27.44
EQU	0	10/05/22	19:36:36	23.12	NaN	7148.10	2550.80	411.79	2.86	32.89	1019.80	-0.66	2.87	89.23	30.00	225.05	9.96	9.86	5.90	0.2510	26.62	27.44
EQU	0	10/05/22	19:38:06	23.08	NaN	7138.30	2544.90	405.04	2.81	32.99	1019.70	-1.07	2.83	91.33	30.00	220.39	9.96	9.86	6.06	0.2590	26.69	27.12
EQU	0	10/05/22	19:39:37	23.06	NaN	7129.80	2538.90	400.87	2.78	33.02	1019.80	-0.70	2.88	91.00	30.00	222.05	9.96	9.86	6.44	0.2750	26.81	26.81
EQU	0	10/05/22	19:41:07	23.04	NaN	7125.60	2536.70	400.33	2.78	33.11	1019.80	-1.01	2.88	90.33	30.00	225.40	9.96	9.86	7.04	0.2990	26.87	26.87
EQU	0	10/05/22	19:42:38	23.04	NaN	7106.60	2524.80	405.45	2.82	33.25	1019.80	-1.26	2.89	89.56	30.00	230.23	9.96	9.86	6.85	0.2920	26.94	26.69
EQU	0	10/05/22	19:44:08	23.09	NaN	7109.60	2527.40	409.45	2.85	33.30	1019.80	-0.97	2.58	88.52	30.00	229.58	9.96	9.86	6.73	0.2870	27.06	27.06
EQU	0	10/05/22	19:45:39	23.14	NaN	7109.00	2527.70	408.50	2.84	33.37	1019.70	-0.73	2.87	88.08	30.00	225.94	9.96	9.86	7.30	0.3090	27.06	27.06
EQU-DRAIN	0	10/05/22	19:47:09	23.05	NaN	7118.70	2534.90	405.45	2.82	33.43	1019.70	-1.45	2.89	89.45	30.00	223.10	9.96	9.86	8.11	0.3440	27.12	26.94
EQU	0	10/05/22	19:49:01	23.03	NaN	7105.80	2526.30	403.75	2.81	33.49	1019.80	-0.99	2.91	85.54	30.00	224.68	9.96	9.86	8.47	0.3590	27.19	27.12
EQU	0	10/05/22	19:50:31	22.99	NaN	7088.90	2514.70	403.83	2.81	33.50	1019.70	-0.66	2.90	89.12	30.00	226.86	9.96	9.86	8.57	0.3630	27.25	27.00
EQU	0	10/05/22	19:52:02	22.98	NaN	7108.20	2528.90	400.33	2.78	33.60	1019.80	-0.82	2.91	92.79	30.00	227.97	9.96	9.86	8.87	0.3760	27.25	26.81
EQU	0	10/05/22	19:53:32	23.02	NaN	7105.60	2527.40	401.50	2.79	33.65	1019.80	-0.62	2.53	89.45	30.00	229.85	9.96	9.86	8.99	0.3790	27.25	26.87
EQU	0	10/05/22	19:55:02	23.06	NaN	7121.10	2539.10	403.37	2.81	33.73	1019.70	-0.74	2.72	87.92	30.00	229.30	9.96	9.86	8.72	0.3680	27.31	26.94
EQU	0	10/05/22	19:56:33	23.04	NaN	7128.20	2544.00	398.08	2.76	33.74	1019.80	-0.61	2.95	88.95	30.00	227.45	9.96	9.85	8.67	0.3670	27.31	26.81
EQU	0	10/05/22	19:58:04	23.01	NaN	7113.60	2534.10	387.95	2.68	33.77	1019.70	-0.76	2.95	90.22	30.00	229.07	9.96	9.85	8.58	0.3630	27.31	26.62
EQU	0	10/05/22	19:59:34	22.98	NaN	7111.20	2532.40	389.54	2.70	33.74	1019.70	-1.42	2.93	94.43	30.00	230.00	9.96	9.86	7.93	0.3360	27.25	26.69
EQU	0	10/05/22	20:01:05	23.16	NaN	7045.40	2488.10	402.00	2.80	33.87	1019.70	-0.62	2.94	90.06	30.00	227.89	9.96	9.86	7.35	0.3120	27.31	27.19
EQU	0	10/05/22	20:02:35	23.17	NaN	7104.50	2529.40	414.50	2.89	33.89	1019.70	-1.13	2.95	88.95	30.00	225.15	9.96	9.86	7.05	0.3000	27.37	27.56
EQU	0	10/05/22	20:04:05	23.07	NaN	7112.90	2535.80	418.58	2.93	34.01	1019.70	-0.37	2.95	91.44	30.00	227.39	9.96	9.85	6.80	0.2900	27.44	27.75
EQU	0	10/05/22	20:05:36	23.01	NaN	7098.40	2526.50	411.33	2.87	34.06	1019.60	-0.08	2.95	89.39	30.00	226.97	9.96	9.85	6.86	0.2920	27.44	27.62
EQU	0	10/05/22	20:07:06	22.98	NaN	7093.10	2523.00	407.08	2.84	34.11	1019.70	-0.77	2.94	88.63	30.00	227.63	9.96	9.85	7.27	0.3090	27.50	27.56
EQU	0	10/05/22	20:08:37	22.94	NaN	7117.90	2540.60	403.87	2.81	34.13	1019.60	-0.24	2.95	87.59	30.00	228.82	9.96	9.85	7.71	0.3260	27.56	27.31
EQU	0	10/05/22	20:10:07	22.90	NaN	7117.10	2540.50	402.33	2.80	34.18	1019.60	-0.75	2.95	90.78	30.00	230.47	9.96	9.86	8.09	0.3430	27.62	27.31
EQU	0	10/05/22	20:11:38	22.90	NaN	7108.20	2534.70	403.00	2.81	34.19	1019.60	-0.40	2.96	90.89	30.00	231.64	9.96	9.85	8.34	0.3530	27.62	27.25
EQU	0	10/05/22	20:13:08	22.93	NaN	7100.60	2529.30	403.79	2.81	34.25	1019.70	-0.67	2.49	89.12	30.00	231.63	9.96	9.86	8.29	0.3500	27.62	27.50
EQU	0	10/05/22	20:14:39	22.94	NaN	7083.90	2517.70	399.83	2.78	34.26	1019.70	-1.08	2.92	90.55	30.00	233.81	9.96	9.86	8.50	0.3590	27.62	27.25
EQU	0	10/05/22	20:16:10	22.92	NaN	7097.80	2528.00	396.16	2.75	34.27	1019.60	-0.94	2.89	89.45	30.00	233.52	9.96	9.86	8.44	0.3560	27.69	27.19
EQU-DRAIN	0	10/05/22	20:17:40	22.92	NaN	7111.90	2537.30	398.16	2.77	34.25	1019.60	-0.55	2.65	90.28	30.00	234.52	9.96	9.86	8.58	0.3620	27.62	26.94
EQU	0	10/05/22	20:19:31	22.93	NaN	7094.70	2525.10	395.37	2.75	34.23	1019.70	-0.30	1.94	90.33	30.00	229.32	9.96	9.86	8.90	0.3750	27.69	26.81
EQU	0	10/05/22	20:21:02	22.93	NaN	7114.90	2539.60	395.00	2.74	34.26	1019.60	-0.88	2.63	88.79	30.00	224.49	9.96	9.77	8.95	0.3770	27.62	26.69
EQU	0	10/05/22	20:22:32	22.94	NaN	7103.80	2532.40	394.37	2.74	34.22	1019.40	-0.74	1.97	89.17	30.00	221.96	9.96	9.85	9.17	0.3850	27.62	26.50
EQU	0	10/05/22	20:24:03	22.93	NaN	7111.10	2537.30	394.58	2.74	34.17	1019.40	-0.89	2.94	90.78	30.00	221.66	9.96	9.86	9.37	0.3940	27.62	26.37
EQU	0	10/05/22	20:25:33	22.95	NaN	7117.60	2541.30	391.12	2.71	34.13	1019.40	-1.30	2.38	90.89	30.00	221.79	9.96	9.86	9.55	0.4010	27.56	26.37
EQU	0	10/05/22	20:27:04	22.94	NaN	7107.00	2533.60	392.08	2.72	34.13	1019.40	-1.17	1.33	89.23	30.00	221.88	9.96	9.86	9.62	0.4030	27.56	26.44
EQU	0	10/05/22	20:28:34	23.06	NaN	7085.70	2518.90	399.33	2.78	34.11	1019.40	-0.43	2.59	89.89	30.00	222.00	9.96	9.86	9.66	0.4060	27.56	26.62
EQU	0	10/05/22	20:30:05	23.10	NaN	7105.20	2533.10	402.66	2.80	34.14	1019.40	-0.54	2.99	90.61	30.00	221.13	9.96	9.86	9.67	0.4060	27.56	26.81
EQU	0	10/05/22	20:31:35	22.98	NaN	7121.70	2544.10	403.87	2.81	34.19	1019.50	-0.60	2.91	90.06	30.00	220.62	9.96	9.86	9.65	0.4050	27.56	27.00
EQU	0	10/05/22	20:33:06	22.95	NaN	7095.90	2526.40	399.91	2.78	34.14	1019.40	-0.08	1.84	89.94	30.00	219.75	9.96	9.87	9.76	0.4090	27.56	26.75
EQU	0	10/05/22	20:34:36	22.99	NaN	7089.00	2521.80	392.75	2.73	34.15	1019.40	-0.28	3.01	89.28	30.00	225.01	9.96	9.87	9.82	0.4110	27.50	25.94
EQU	0	10/05/22	20:36:07	22.97	NaN	7115.30	2539.30	392.04	2.72	34.06	1019.40	-0.63	2.37	89.61	30.00	233.55	9.96	9.87	9.85	0.4120	27.50	25.81
EQU	0	10/05/22	20:37:37	22.95	NaN	7089.30	2521.20	392.79	2.73	34.05	1019.40	-0.88	2.92	89.89	30.00	246.35	9.96	9.87	9.88	0.4130	27.44	25.81
EQU	0	10/05/22	20:39:08	22.98	NaN	7082.50	2515.50	393.16	2.73	33.96	1019.40	-0.53	2.95	91.17	30.00	260.67	9.96	9.87	9.91	0.4150	27.44	25.75
EQU	0	10/05/22	20:40:38	22.95	NaN	7082.60	2515.50	388.75	2.69	33.91	1019.30	-0.91	2.71	89.61	30.00	266.36	9.96	9.87	9.90	0.4140	27.37	25.75
EQU	0	10/05/22	20:42:09	22.98	NaN	7072.10	2507.50	386.25	2.67	33.87	1019.40	-0.59	2.99	90.83	30.00	263.18	9.96	9.87	9.91	0.4160	27.31	25.69
EQU	0	10/05/22	20:43:39	22.95	NaN	7084.70	2515.80	386.70	2.68	33.78	1019.40	-0.44	3.00	91.00	30.00	279.19	9.96	9.87	9.91	0.4150	27.31	25.62
ATM	0	10/05/22	20:48:27	22.97	NaN	2000.60	341.90	768.12	5.99	33.58	1019.30	-0.83	2.71	102.40	30.00	267.80	9.96	9.87	9.92	0.4160	27.12	25.12
SHUT DOWN	0	10/05/22	20:48:32
