Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
ATM	0	10/05/22	05:52:51	23.29	NaN	2006.40	397.20	863.58	6.99	35.44	1016.60	-0.94	0.05	100.25	30.00	316.57	9.96	9.85	9.95	0.4210	25.19	21.75
ATM	0	10/05/22	05:54:18	23.26	NaN	2006.20	397.19	866.29	7.02	35.47	1016.60	-0.97	0.05	100.13	30.00	321.26	9.96	9.85	9.96	0.4210	25.12	21.50
EQU	0	10/05/22	05:59:40	22.98	NaN	3840.00	1015.10	452.50	3.23	35.75	1016.60	-0.98	0.05	91.00	30.00	318.66	9.96	9.84	9.96	0.4200	25.06	22.06
EQU	0	10/05/22	06:01:11	22.94	NaN	3774.80	988.08	450.54	3.21	35.80	1016.50	-0.94	0.05	92.96	30.00	317.97	9.96	9.85	9.95	0.4210	25.06	22.87
EQU	0	10/05/22	06:02:41	22.92	NaN	3765.40	984.44	451.75	3.22	35.89	1016.60	-0.90	0.05	92.73	30.00	318.76	9.96	9.85	9.95	0.4200	25.06	23.37
EQU	0	10/05/22	06:04:11	22.91	NaN	3747.80	977.28	452.54	3.23	35.92	1016.50	-0.88	0.05	92.90	30.00	320.22	9.96	9.85	9.95	0.4210	25.12	23.56
EQU	0	10/05/22	06:05:42	22.91	NaN	3803.20	1000.60	452.62	3.23	36.04	1016.60	-0.84	0.05	92.17	30.00	317.37	9.96	9.85	9.95	0.4190	25.12	23.75
EQU	0	10/05/22	06:07:13	22.92	NaN	3719.60	966.14	454.41	3.25	36.10	1016.60	-0.86	0.05	92.12	30.00	311.72	9.96	9.85	9.95	0.4190	25.19	23.94
EQU	0	10/05/22	06:08:43	22.93	NaN	3687.80	953.40	456.66	3.27	36.14	1016.50	-0.84	0.05	91.72	30.00	299.27	9.96	9.85	9.95	0.4190	25.19	23.94
EQU	0	10/05/22	06:10:14	22.95	NaN	3768.90	987.77	453.41	3.24	36.27	1016.10	-0.84	0.05	92.28	30.00	281.82	9.96	9.85	9.95	0.4190	25.25	23.06
EQU	0	10/05/22	06:11:45	22.96	NaN	3663.30	944.11	453.25	3.24	36.35	1016.50	-0.87	0.05	92.79	30.00	285.77	9.96	9.85	9.95	0.4190	25.31	22.50
EQU	0	10/05/22	06:13:16	22.95	NaN	3679.30	950.88	449.95	3.22	36.44	1016.50	-0.88	0.05	92.73	30.00	308.88	9.96	9.85	9.95	0.4200	25.31	22.00
EQU-DRAIN	0	10/05/22	06:14:47	22.93	NaN	3658.50	942.52	444.95	3.18	36.49	1016.50	-0.96	0.05	93.47	30.00	307.84	9.96	9.84	9.95	0.4200	25.31	21.75
EQU	0	10/05/22	06:16:39	22.91	NaN	3660.60	943.67	443.41	3.16	36.59	1016.50	-0.95	0.05	93.58	30.00	301.24	9.96	9.84	9.96	0.4200	25.31	21.44
EQU	0	10/05/22	06:18:09	22.86	NaN	3635.00	933.29	442.20	3.15	36.58	1016.50	-0.95	0.05	93.13	30.00	298.01	9.96	9.81	9.96	0.4200	25.31	21.25
EQU	0	10/05/22	06:19:40	22.82	NaN	3640.30	935.62	442.33	3.16	36.65	1016.50	-0.94	0.05	92.62	30.00	299.08	9.96	9.84	9.96	0.4200	25.31	21.12
EQU	0	10/05/22	06:21:10	22.78	NaN	3607.40	922.48	441.12	3.15	36.69	1016.50	-0.96	0.05	93.02	30.00	304.16	9.96	9.41	9.96	0.4190	25.25	21.12
EQU	0	10/05/22	06:22:41	22.73	NaN	3594.00	917.14	439.29	3.13	36.69	1016.50	-1.00	0.05	93.41	30.00	309.21	9.96	9.68	9.96	0.4200	25.19	20.87
EQU	0	10/05/22	06:24:12	22.69	NaN	3672.90	949.11	439.25	3.13	36.73	1016.50	-1.01	0.05	91.28	30.00	306.10	9.96	9.74	9.96	0.4190	25.19	20.75
EQU	0	10/05/22	06:25:44	22.65	NaN	3584.80	913.86	439.79	3.14	36.77	1016.40	-1.02	0.05	92.51	30.00	295.87	9.96	9.80	9.96	0.4190	25.19	21.31
EQU	0	10/05/22	06:27:13	22.61	NaN	3580.50	912.14	441.66	3.15	36.78	1016.40	-0.98	0.05	90.83	30.00	288.08	9.96	9.82	9.96	0.4190	25.12	21.94
EQU	0	10/05/22	06:28:44	22.58	NaN	3570.60	908.34	440.41	3.14	36.80	1016.40	-0.95	0.05	93.02	30.00	286.90	9.96	9.83	9.96	0.4200	25.12	22.75
EQU	0	10/05/22	06:30:15	22.57	NaN	3560.10	904.47	445.37	3.18	36.85	1016.30	-0.90	0.05	91.56	30.00	282.91	9.96	9.83	9.95	0.4210	25.12	23.12
EQU	0	10/05/22	06:31:46	22.57	NaN	3545.60	898.71	444.91	3.18	36.91	1016.40	-0.90	0.05	93.02	30.00	288.48	9.96	9.81	9.95	0.4190	25.12	23.31
EQU	0	10/05/22	06:33:17	22.58	NaN	3537.00	895.46	446.08	3.19	36.94	1016.30	-0.88	0.05	93.02	30.00	300.36	9.96	9.81	9.95	0.4190	25.19	23.50
EQU	0	10/05/22	06:34:47	22.58	NaN	3617.00	927.94	446.12	3.19	36.97	1016.00	-0.85	0.05	92.23	30.00	300.14	9.96	9.83	9.95	0.4200	25.19	23.12
EQU	0	10/05/22	06:36:18	22.60	NaN	3509.10	884.74	449.12	3.22	36.99	1016.30	-0.87	0.05	92.34	30.00	294.39	9.96	9.82	9.95	0.4190	25.25	22.06
EQU	0	10/05/22	06:37:49	22.60	NaN	3534.40	894.69	446.58	3.19	37.01	1016.30	-0.93	0.05	92.12	30.00	293.16	9.96	9.83	9.95	0.4200	25.25	21.69
EQU	0	10/05/22	06:39:20	22.59	NaN	3507.10	884.29	444.12	3.18	37.10	1016.30	-0.93	0.05	92.00	30.00	292.81	9.96	9.84	9.96	0.4190	25.25	21.37
EQU	0	10/05/22	06:40:51	22.57	NaN	3527.50	892.40	442.87	3.17	37.15	1016.30	-0.97	0.05	91.00	30.00	297.76	9.96	9.84	9.96	0.4200	25.25	21.19
EQU	0	10/05/22	06:42:22	22.54	NaN	3585.40	915.27	438.50	3.13	37.11	1016.30	-0.99	0.05	91.89	30.00	279.21	9.96	9.84	9.96	0.4190	25.25	21.06
EQU	0	10/05/22	06:43:53	22.51	NaN	3485.70	875.97	438.91	3.13	37.12	1016.30	-1.02	0.05	91.72	30.00	275.53	9.96	9.84	9.96	0.4190	25.19	20.94
EQU-DRAIN	0	10/05/22	06:45:25	22.48	NaN	3488.40	877.02	437.79	3.12	37.14	1016.30	-1.02	0.05	91.78	30.00	286.56	9.96	9.75	9.96	0.4200	25.19	20.81
EQU	0	10/05/22	06:47:17	22.44	NaN	3485.80	876.13	434.08	3.09	37.16	1016.30	-1.00	0.05	92.57	30.00	303.92	9.96	9.81	9.96	0.4200	25.12	21.50
EQU	0	10/05/22	06:48:48	22.41	NaN	3503.40	882.93	434.91	3.10	37.18	1016.30	-0.98	0.05	92.23	30.00	307.99	9.96	9.84	9.95	0.4200	25.12	22.25
EQU	0	10/05/22	06:50:19	22.39	NaN	3461.60	866.71	437.50	3.12	37.17	1016.30	-0.96	0.05	92.17	30.00	312.26	9.96	9.84	9.95	0.4200	25.12	22.87
EQU	0	10/05/22	06:51:50	22.38	NaN	3481.80	874.81	438.04	3.13	37.24	1016.20	-0.91	0.05	92.00	30.00	308.16	9.96	9.83	9.95	0.4200	25.12	23.19
EQU	0	10/05/22	06:53:21	22.39	NaN	3471.30	870.67	438.16	3.13	37.22	1016.20	-0.87	0.05	92.17	30.00	306.88	9.96	9.82	9.95	0.4200	25.12	23.37
EQU	0	10/05/22	06:54:51	22.40	NaN	3463.60	867.85	439.70	3.14	37.25	1016.20	-0.87	0.05	91.39	30.00	304.17	9.96	9.72	9.95	0.4200	25.19	23.50
EQU	0	10/05/22	06:56:21	22.41	NaN	3457.00	865.30	438.79	3.13	37.26	1016.20	-0.85	0.05	92.06	30.00	305.26	9.96	9.72	9.95	0.4190	25.19	23.62
EQU	0	10/05/22	06:57:52	22.43	NaN	3524.10	891.80	435.33	3.11	37.34	1016.10	-0.90	0.05	91.67	30.00	318.17	9.96	9.82	9.95	0.4190	25.25	22.62
EQU	0	10/05/22	06:59:23	22.45	NaN	3448.70	862.40	435.70	3.11	37.35	1016.10	-0.91	0.05	91.50	30.00	308.59	9.96	9.83	9.95	0.4200	25.25	21.87
EQU	0	10/05/22	07:00:55	22.45	NaN	3427.40	854.28	433.29	3.09	37.38	1016.10	-0.95	0.05	91.78	30.00	318.13	9.96	9.83	9.95	0.4190	25.25	21.56
EQU	0	10/05/22	07:02:26	22.45	NaN	3423.30	852.75	431.50	3.08	37.41	1016.10	-0.98	0.05	92.00	30.00	319.64	9.96	9.82	9.96	0.4200	25.25	21.31
EQU	0	10/05/22	07:03:56	22.43	NaN	3421.90	852.26	430.41	3.07	37.42	1016.10	-0.96	0.05	91.78	30.00	320.68	9.96	9.79	9.96	0.4190	25.25	21.19
EQU	0	10/05/22	07:05:25	22.41	NaN	3422.40	852.53	429.16	3.06	37.45	1016.10	-0.98	0.05	91.95	30.00	315.93	9.96	9.82	9.96	0.4200	25.25	21.06
EQU	0	10/05/22	07:06:57	22.38	NaN	3407.20	846.55	427.83	3.05	37.43	1016.20	-1.00	0.05	91.56	30.00	320.14	9.96	9.77	9.96	0.4190	25.19	20.87
EQU	0	10/05/22	07:08:28	22.35	NaN	3393.70	841.50	425.83	3.03	37.45	1016.10	-1.00	0.05	91.84	30.00	315.48	9.96	9.81	9.96	0.4200	25.19	21.31
EQU	0	10/05/22	07:09:59	22.32	NaN	3406.50	846.27	422.70	3.00	37.43	1016.20	-0.99	0.05	93.13	30.00	314.43	9.96	9.81	9.96	0.4200	25.12	22.00
EQU	0	10/05/22	07:11:30	22.30	NaN	3385.80	838.30	425.58	3.03	37.40	1016.20	-0.96	0.05	93.13	30.00	314.05	9.96	9.81	9.95	0.4200	25.12	22.75
EQU	0	10/05/22	07:13:01	22.30	NaN	3397.80	842.98	425.54	3.03	37.44	1016.20	-0.94	0.05	93.53	30.00	314.04	9.96	9.81	9.95	0.4190	25.12	23.12
EQU-DRAIN	0	10/05/22	07:14:32	22.30	NaN	3470.90	871.29	424.41	3.02	37.48	1016.10	-0.91	0.05	93.02	30.00	313.98	9.96	9.82	9.95	0.4190	25.12	23.37
EQU	0	10/05/22	07:16:24	22.33	NaN	3379.80	836.15	426.45	3.04	37.44	1016.20	-0.90	0.05	93.58	30.00	308.02	9.96	9.81	9.95	0.4190	25.19	23.50
EQU	0	10/05/22	07:17:54	22.34	NaN	3371.90	833.34	428.66	3.05	37.51	1016.20	-0.86	0.05	93.36	30.00	288.89	9.96	9.75	9.95	0.4190	25.25	23.62
EQU	0	10/05/22	07:19:24	22.35	NaN	3363.00	830.13	429.12	3.06	37.57	1016.20	-0.85	0.05	93.19	30.00	293.33	9.96	9.81	9.95	0.4190	25.25	23.62
EQU	0	10/05/22	07:20:55	22.38	NaN	3376.40	835.27	427.95	3.05	37.59	1016.20	-0.90	0.05	92.96	30.00	296.71	9.96	9.81	9.95	0.4200	25.31	22.56
EQU	0	10/05/22	07:22:26	22.40	NaN	3366.80	831.66	426.91	3.04	37.61	1016.20	-0.94	0.05	93.07	30.00	308.66	9.96	9.82	9.95	0.4200	25.31	21.81
EQU	0	10/05/22	07:23:57	22.40	NaN	3376.40	835.32	424.04	3.02	37.65	1016.20	-0.95	0.05	93.19	30.00	308.09	9.96	9.82	9.96	0.4200	25.31	21.56
EQU	0	10/05/22	07:25:27	22.39	NaN	3358.10	828.36	423.62	3.01	37.62	1016.20	-1.01	0.05	92.85	30.00	307.52	9.96	9.81	9.96	0.4190	25.31	21.31
EQU	0	10/05/22	07:26:58	22.37	NaN	3350.20	825.45	422.54	3.01	37.64	1016.20	-1.02	0.05	93.13	30.00	307.49	9.96	9.74	9.96	0.4190	25.25	21.12
EQU	0	10/05/22	07:28:30	22.34	NaN	3350.40	825.53	421.50	3.00	37.64	1016.10	-1.02	0.05	93.30	30.00	315.78	9.96	9.82	9.96	0.4190	25.19	21.00
EQU	0	10/05/22	07:30:01	22.31	NaN	3347.70	824.53	422.41	3.00	37.66	1016.20	-1.02	0.05	92.23	30.00	321.31	9.96	9.83	9.96	0.4190	25.19	21.19
ATM	0	10/05/22	07:34:47	22.38	NaN	2008.70	400.65	808.12	6.49	37.63	1016.20	-0.94	0.05	102.77	30.00	296.44	9.96	9.82	9.95	0.4210	25.12	23.12
ATM	0	10/05/22	07:36:13	22.40	NaN	2031.50	406.66	811.54	6.52	37.65	1016.20	-0.91	0.05	102.65	30.00	326.31	9.96	9.83	9.95	0.4200	25.12	23.25
ATM	0	10/05/22	07:37:40	22.43	NaN	2032.00	406.80	807.95	6.49	37.69	1016.30	-0.93	0.05	102.95	30.00	322.18	9.96	9.83	9.95	0.4190	25.19	23.50
EQU	0	10/05/22	07:43:03	22.39	NaN	3465.00	869.72	422.12	3.00	37.78	1016.20	-0.92	0.05	91.33	30.00	294.88	9.96	9.82	9.95	0.4190	25.25	22.31
EQU	0	10/05/22	07:44:33	22.40	NaN	3407.10	847.37	415.54	2.95	37.78	1016.20	-0.96	0.05	93.07	30.00	288.58	9.96	9.82	9.96	0.4200	25.25	21.81
EQU-DRAIN	0	10/05/22	07:46:03	22.39	NaN	3407.10	847.30	413.66	2.93	37.77	1016.20	-0.97	0.05	93.13	30.00	295.29	9.96	9.79	9.96	0.4190	25.25	21.50
EQU	0	10/05/22	07:47:54	22.38	NaN	3396.40	843.33	409.25	2.90	37.80	1016.20	-0.99	0.05	93.81	30.00	300.35	9.96	9.81	9.96	0.4190	25.25	21.19
EQU	0	10/05/22	07:49:25	22.34	NaN	3386.40	839.41	409.37	2.90	37.75	1016.20	-1.02	0.05	93.30	30.00	304.05	9.96	9.77	9.96	0.4200	25.19	20.94
EQU	0	10/05/22	07:50:55	22.31	NaN	3381.30	837.42	409.54	2.90	37.74	1016.20	-1.04	0.05	93.53	30.00	281.08	9.96	9.72	9.96	0.4200	25.19	20.75
EQU	0	10/05/22	07:52:26	22.27	NaN	3376.10	835.40	409.16	2.90	37.72	1016.20	-1.02	0.05	93.30	30.00	275.87	9.96	9.79	9.96	0.4190	25.12	21.50
EQU	0	10/05/22	07:53:58	22.24	NaN	3372.00	833.93	410.91	2.91	37.76	1016.20	-0.99	0.05	92.45	30.00	286.30	9.96	9.82	9.96	0.4200	25.06	22.25
EQU	0	10/05/22	07:55:29	22.22	NaN	3358.50	828.68	412.54	2.93	37.71	1016.20	-0.99	0.05	92.96	30.00	306.81	9.96	9.83	9.96	0.4200	25.06	22.87
EQU	0	10/05/22	07:56:59	22.22	NaN	3356.00	827.87	415.54	2.95	37.74	1016.20	-0.97	0.05	93.07	30.00	313.85	9.96	9.83	9.96	0.4200	25.12	23.12
EQU	0	10/05/22	07:58:28	22.22	NaN	3348.10	824.92	417.20	2.96	37.76	1016.20	-0.93	0.05	92.85	30.00	318.77	9.96	9.83	9.95	0.4200	25.12	23.25
EQU	0	10/05/22	08:00:00	22.23	NaN	3346.00	824.06	417.33	2.96	37.74	1016.20	-0.90	0.05	93.19	30.00	319.26	9.96	9.79	9.95	0.4200	25.12	23.44
EQU	0	10/05/22	08:01:31	22.25	NaN	3358.20	828.65	419.00	2.98	37.74	1016.20	-0.93	0.05	92.23	30.00	319.05	9.96	9.83	9.95	0.4190	25.19	23.56
EQU	0	10/05/22	08:03:02	22.27	NaN	3405.90	846.95	414.58	2.94	37.78	1016.20	-0.90	0.05	93.13	30.00	336.38	9.96	9.83	9.95	0.4200	25.19	23.06
EQU	0	10/05/22	08:04:33	22.29	NaN	3334.00	819.70	415.41	2.95	37.82	1016.20	-0.96	0.05	92.73	30.00	333.54	9.96	9.83	9.95	0.4200	25.19	22.06
EQU	0	10/05/22	08:06:04	22.30	NaN	3318.40	813.82	412.08	2.92	37.82	1016.20	-0.98	0.05	92.85	30.00	321.86	9.96	9.83	9.96	0.4190	25.19	21.62
EQU	0	10/05/22	08:07:35	22.30	NaN	3332.90	819.23	410.50	2.91	37.80	1016.20	-0.99	0.05	92.57	30.00	314.67	9.96	9.84	9.96	0.4190	25.19	21.37
EQU	0	10/05/22	08:09:05	22.28	NaN	3328.10	817.33	409.91	2.90	37.78	1016.20	-1.01	0.05	91.89	30.00	316.23	9.96	9.84	9.96	0.4190	25.12	21.19
EQU	0	10/05/22	08:10:36	22.25	NaN	3335.60	820.30	406.58	2.88	37.81	1016.20	-1.01	0.05	92.79	30.00	311.28	9.96	9.81	9.96	0.4190	25.12	21.06
EQU	0	10/05/22	08:12:07	22.22	NaN	3326.50	816.78	407.04	2.88	37.78	1016.20	-1.05	0.05	92.12	30.00	306.90	9.96	9.84	9.96	0.4200	25.12	20.75
EQU	0	10/05/22	08:13:38	22.19	NaN	3323.20	815.55	403.37	2.85	37.79	1016.20	-1.07	0.05	92.85	30.00	300.33	9.96	9.84	9.96	0.4190	25.06	21.12
EQU	0	10/05/22	08:15:09	22.15	NaN	3322.50	815.27	402.45	2.85	37.77	1016.10	-1.05	0.05	92.57	30.00	295.33	9.96	9.83	9.96	0.4190	25.00	21.87
EQU-DRAIN	0	10/05/22	08:16:39	22.13	NaN	3335.10	819.91	405.41	2.87	37.74	1016.20	-0.99	0.05	93.36	30.00	274.57	9.96	9.83	9.96	0.4190	25.00	22.56
EQU	0	10/05/22	08:18:31	22.14	NaN	3326.20	816.60	406.83	2.88	37.74	1016.10	-0.97	0.05	93.02	30.00	274.60	9.96	9.83	9.96	0.4190	25.00	23.00
EQU	0	10/05/22	08:20:01	22.13	NaN	3331.40	818.66	408.54	2.89	37.77	1016.10	-0.93	0.05	93.41	30.00	284.97	9.96	9.82	9.96	0.4190	25.06	23.19
EQU	0	10/05/22	08:21:31	22.14	NaN	3332.90	819.27	409.54	2.90	37.78	1016.10	-0.91	0.05	93.07	30.00	309.88	9.96	9.83	9.95	0.4200	25.06	23.31
EQU	0	10/05/22	08:23:02	22.16	NaN	3319.90	814.41	412.12	2.92	37.79	1016.10	-0.93	0.05	91.89	30.00	315.04	9.96	9.81	9.95	0.4190	25.06	23.37
EQU	0	10/05/22	08:24:32	22.18	NaN	3280.10	799.69	411.70	2.92	37.82	1016.10	-0.90	0.05	92.62	30.00	311.52	9.96	9.83	9.95	0.4190	25.06	23.50
EQU	0	10/05/22	08:26:03	22.20	NaN	3294.90	805.17	413.00	2.93	37.80	1016.10	-0.90	0.05	92.51	30.00	311.36	9.96	9.77	9.95	0.4190	25.12	22.75
EQU	0	10/05/22	08:27:34	22.22	NaN	3321.10	814.90	409.75	2.90	37.80	1016.10	-0.99	0.05	93.30	30.00	315.91	9.96	9.82	9.95	0.4200	25.12	21.87
EQU	0	10/05/22	08:29:05	22.23	NaN	3314.10	812.48	409.33	2.90	37.88	1016.10	-1.02	0.05	93.02	30.00	316.78	9.96	9.82	9.96	0.4190	25.12	21.56
EQU	0	10/05/22	08:30:35	22.22	NaN	3323.90	815.94	408.91	2.90	37.81	1016.10	-1.02	0.05	92.90	30.00	320.00	9.96	9.82	9.96	0.4190	25.12	21.25
EQU	0	10/05/22	08:32:05	22.20	NaN	3326.10	816.88	410.16	2.91	37.85	1016.10	-1.03	0.05	92.06	30.00	314.31	9.96	9.83	9.96	0.4190	25.06	21.00
EQU	0	10/05/22	08:33:36	22.18	NaN	3324.40	816.19	408.79	2.90	37.85	1016.20	-1.04	0.05	93.13	30.00	314.54	9.96	9.79	9.96	0.4200	25.06	20.94
EQU	0	10/05/22	08:35:07	22.15	NaN	3316.70	813.22	410.20	2.91	37.82	1016.20	-1.05	0.05	92.73	30.00	320.68	9.96	9.81	9.96	0.4200	25.00	21.62
EQU	0	10/05/22	08:36:37	22.12	NaN	3335.70	820.25	411.58	2.92	37.79	1016.20	-1.02	0.05	93.13	30.00	328.17	9.96	9.73	9.96	0.4200	25.00	22.44
EQU	0	10/05/22	08:38:08	22.12	NaN	3324.40	816.17	417.12	2.96	37.84	1016.20	-0.99	0.05	92.06	30.00	329.56	9.96	9.78	9.96	0.4190	25.00	22.87
EQU	0	10/05/22	08:39:39	22.12	NaN	3317.70	813.56	419.87	2.99	37.80	1016.20	-1.02	0.05	91.78	30.00	324.47	9.96	9.81	9.95	0.4200	24.94	23.19
EQU	0	10/05/22	08:41:11	22.13	NaN	3319.70	814.29	418.79	2.98	37.81	1016.20	-0.93	0.05	92.90	30.00	323.32	9.96	9.81	9.95	0.4190	25.00	23.31
EQU	0	10/05/22	08:42:40	22.14	NaN	3313.00	811.78	421.12	3.00	37.82	1016.30	-0.94	0.05	91.89	30.00	322.48	9.96	9.81	9.95	0.4200	25.00	23.44
EQU	0	10/05/22	08:44:12	22.17	NaN	3311.00	811.16	419.66	2.98	37.86	1016.30	-0.93	0.05	92.34	30.00	328.53	9.96	9.81	9.95	0.4190	25.06	23.56
EQU	0	10/05/22	08:45:42	22.19	NaN	3309.00	810.49	420.50	2.99	37.87	1016.20	-0.93	0.05	91.05	30.00	330.11	9.96	9.82	9.95	0.4190	25.06	23.62
EQU-DRAIN	0	10/05/22	08:47:12	22.22	NaN	3392.20	841.92	417.41	2.97	37.89	1016.20	-0.89	0.05	92.00	30.00	328.49	9.96	9.77	9.95	0.4190	25.06	23.81
EQU	0	10/05/22	08:49:04	22.26	NaN	3324.10	816.22	422.66	3.01	37.91	1016.20	-0.90	0.05	91.72	30.00	324.08	9.96	9.81	9.94	0.4190	25.12	22.81
EQU	0	10/05/22	08:50:36	22.29	NaN	3318.10	814.07	422.66	3.01	37.94	1016.20	-0.96	0.05	91.84	30.00	326.71	9.96	9.74	9.95	0.4200	25.12	22.00
EQU	0	10/05/22	08:52:07	22.30	NaN	3314.80	812.81	423.37	3.01	37.94	1016.30	-1.00	0.05	91.33	30.00	327.48	9.96	9.82	9.95	0.4190	25.12	21.75
EQU	0	10/05/22	08:53:38	22.29	NaN	3316.30	813.33	421.45	3.00	37.95	1016.30	-1.02	0.05	92.17	30.00	326.39	9.96	9.82	9.96	0.4200	25.12	21.44
EQU	0	10/05/22	08:55:09	22.27	NaN	3306.10	809.41	420.33	2.99	37.93	1016.30	-1.03	0.05	92.34	30.00	322.33	9.96	9.80	9.96	0.4190	25.12	21.25
EQU	0	10/05/22	08:56:40	22.24	NaN	3308.90	810.49	419.00	2.98	37.94	1016.30	-1.04	0.05	92.45	30.00	319.99	9.96	9.80	9.96	0.4190	25.06	21.69
EQU	0	10/05/22	08:58:12	22.21	NaN	3398.30	844.70	416.83	2.96	37.95	1016.00	-0.99	0.05	92.17	30.00	320.46	9.96	9.82	9.95	0.4200	25.06	22.37
EQU	0	10/05/22	08:59:44	22.19	NaN	3317.10	813.46	423.25	3.01	37.92	1016.40	-0.96	0.05	92.17	30.00	323.19	9.96	9.81	9.95	0.4190	25.00	23.19
EQU	0	10/05/22	09:01:15	22.18	NaN	3321.00	815.08	424.70	3.03	37.94	1016.30	-0.92	0.05	92.17	30.00	324.68	9.96	9.80	9.95	0.4210	25.06	23.56
EQU	0	10/05/22	09:02:46	22.19	NaN	3316.10	813.38	427.20	3.05	37.99	1016.30	-0.93	0.05	91.72	30.00	324.42	9.96	9.80	9.95	0.4190	25.06	23.81
EQU	0	10/05/22	09:04:16	22.22	NaN	3312.20	811.86	428.45	3.06	37.98	1016.30	-0.89	0.05	91.39	30.00	323.46	9.96	9.73	9.93	0.4190	25.06	23.75
EQU	0	10/05/22	09:05:47	22.25	NaN	3328.50	818.12	428.50	3.06	38.03	1016.30	-0.86	0.05	92.00	30.00	328.65	9.96	9.75	9.92	0.4180	25.12	23.81
EQU	0	10/05/22	09:07:18	22.28	NaN	3324.50	816.74	429.25	3.06	38.06	1016.30	-0.87	0.05	92.17	30.00	328.95	9.96	9.77	9.89	0.4170	25.19	24.06
EQU	0	10/05/22	09:08:49	22.32	NaN	3331.20	819.24	431.00	3.08	38.05	1016.30	-0.89	0.05	91.56	30.00	331.06	9.96	9.78	9.87	0.4160	25.19	23.37
EQU	0	10/05/22	09:10:21	22.35	NaN	3332.70	819.86	429.79	3.07	38.06	1016.30	-0.89	0.05	92.17	30.00	327.52	9.96	9.72	9.91	0.4170	25.25	22.56
EQU	0	10/05/22	09:11:52	22.37	NaN	3377.30	836.79	428.16	3.06	38.08	1016.30	-0.96	0.05	92.17	30.00	338.71	9.96	9.71	9.93	0.4190	25.25	22.12
EQU	0	10/05/22	09:13:23	22.38	NaN	3304.00	809.18	428.54	3.06	38.09	1016.20	-0.97	0.05	91.33	30.00	346.54	9.96	9.78	9.94	0.4190	25.25	22.00
ATM-DRAIN	0	10/05/22	09:18:11	22.46	NaN	2018.00	403.75	816.79	6.58	38.10	1016.20	-0.99	0.05	104.28	30.00	354.75	9.96	9.79	9.95	0.4200	25.19	21.75
ATM	0	10/05/22	09:19:59	22.46	NaN	2033.00	407.66	824.95	6.66	38.09	1016.20	-0.93	0.05	103.92	30.00	349.77	9.96	9.79	9.94	0.4190	25.19	22.81
